"FECH","ADUA","PAIS","COD_PAI4","COD_SAL1","COD_SAL","DPTO2","VIA","BANDERA","REGIM","MODAD","FINALID","CER_ORI1","SISESP","POSAR","DPTO1","UNID","CODUNI2","CANTI","PBK","PNK","FOBDOL","FOBPES","AGRENA","FLETES","SEGURO","OTROSG","NIT","RAZ_SIAL"
901,2,399,"JPN",2,"BAQ",8,1,218,1,198,1,8,1,803001200,47,33,"KG",81887,92400.53,81887,46509.43,103920670.4,39445.87,0,0,252.02,"819003792","CI LA SAMARIA S.A."
901,2,399,"JPN",2,"BAQ",8,1,351,1,198,1,8,1,3808929900,11,33,"KG",11721.6,12920.4,11721.6,42535.2,98291616.22,39055.82,627,94.83,0,"800087795","DOW AGROSCIENCES DE COLOMBIA S.A."
901,2,399,"JPN",2,"BAQ",8,4,249,1,198,1,6,2,4103200000,8,33,"KG",750,758,750,37400,83566560,0,0,0,0,"800187325","COMERCIALIZADORA INTERNACIONAL C I EXPOPIELES DEL CARIBE LIM"
901,2,399,"JPN",2,"BAQ",47,1,43,1,199,1,8,1,803001200,47,33,"KG",65520,73932.16,65520,37381.68,90473384.84,32288.68,0,0,203,"819003792","COMERCIALIZADORA INTERNACIONAL LA SAMARIA S.A."
901,2,399,"JPN",2,"BAQ",47,1,351,1,198,1,6,2,901119000,47,33,"KG",17510,17760,17510,64466.25,144789263.51,0,0,0,0,"819000684","ECOBIO COLOMBIA LTDA"
901,2,399,"JPN",2,"BAQ",47,1,741,1,198,1,8,2,901119000,47,33,"KG",19243,19518,19243,80600.27,177136825.38,0,0,0,0,"860535762","EXPORTADORA DE CAFE CONDOR S.A."
901,2,399,"JPN",3,"BOG",8,4,445,1,198,1,6,1,9503009910,8,11,"U",199500,667,627,11179.4,24899206.86,8721.43,0,0,0,"890101272","SEMPERTEX DE COLOMBIA S A"
901,2,474,"MAR",2,"BAQ",25,1,670,1,198,1,8,2,2701190000,25,33,"KG",269948,269948,269948,76945.44,171958438.77,0,0,0,0,"41712573","ROA BALAGUERA MARLEN"
901,2,474,"MAR",2,"BAQ",25,1,830,1,198,1,8,2,2701190000,25,33,"KG",520000,520000,520000,148200,333396648,0,0,0,0,"41712573","ROA BALAGUERA MARLEN"
901,2,493,"MEX",2,"BAQ",8,1,43,1,198,1,3,1,6302600000,8,11,"U",30160,10554,9566,51534.4,115169592.46,38181.84,1740.8,0,0,"890100783","INDUSTRIAS CANNON DE COLOMBIA S.A."
901,2,493,"MEX",2,"BAQ",8,1,43,1,198,1,8,1,3503001000,8,33,"KG",38000,38424,38000,186730,419491877.5,134445.6,2320,0,0,"890101692","GELCO S.A."
901,2,493,"MEX",2,"BAQ",8,1,43,1,198,1,8,1,5402310000,8,33,"KG",2733.32,3688.8,2733.32,12023.99,26976903.72,5462.26,631.19,0,0,"860005110","FABRICA DE HILAZAS VANYLON S.A. EN CONCORDATO"
901,2,493,"MEX",2,"BAQ",8,1,43,1,198,1,8,1,5402450000,8,33,"KG",3987.38,5381.24,3987.38,16264.69,36491295.84,5573.74,853.81,0,0,"860005110","FABRICA DE HILAZAS VANYLON S.A. EN CONCORDATO"
901,2,493,"MEX",2,"BAQ",8,1,43,1,198,1,8,1,7605290000,8,33,"KG",24538,25479,24538,62047.01,138663278.42,1718.28,1785,26.43,0,"860025266","SIDERURGICA DEL NORTE  SIDUNOR S A"
901,2,493,"MEX",2,"BAQ",8,1,43,1,198,1,8,2,6109909000,8,11,"U",10740,2305.3,2074.77,65916,146839754.88,0,0,0,0,"800028337","COMERCIALIZADORA JOSE ESCAF Y CIA LTDA"
901,2,493,"MEX",2,"BAQ",8,1,43,1,198,1,8,2,6114200000,8,11,"U",1788,195.51,175.96,9534,21238701.12,0,0,0,0,"800028337","COMERCIALIZADORA JOSE ESCAF Y CIA LTDA"
901,2,493,"MEX",2,"BAQ",8,1,43,1,198,1,8,2,6114300000,8,11,"U",9228,1340.32,1206.29,53640,119492755.2,0,0,0,0,"800028337","COMERCIALIZADORA JOSE ESCAF Y CIA LTDA"
901,2,493,"MEX",2,"BAQ",8,1,43,1,198,1,8,2,6204520000,8,11,"U",588,84.8,76.32,4410,9824068.8,0,0,0,0,"800028337","COMERCIALIZADORA JOSE ESCAF Y CIA LTDA"
901,2,493,"MEX",2,"BAQ",8,1,43,1,198,1,8,2,6204620000,8,11,"U",2352,298.18,268.36,20104.2,44785724.26,0,0,0,0,"800028337","COMERCIALIZADORA JOSE ESCAF Y CIA LTDA"
901,2,493,"MEX",2,"BAQ",8,1,573,1,198,1,8,1,7217200000,8,33,"KG",20001.14,21276.26,20001.14,105050.74,234768444.26,50476.88,1785,44.25,0,"860025266","SIDERURGICA DEL NORTE  SIDUNOR S A"
901,2,493,"MEX",2,"BAQ",25,1,434,1,199,1,8,2,2704001000,11,33,"KG",5890560,5890560,5890560,792870.36,1771914609.2,0,0,0,0,"830043084","C I CARBOCOQUE S A"
901,2,493,"MEX",3,"BOG",8,4,169,1,198,1,3,1,6203490000,8,11,"U",91,35.16,25.22,3629.99,8084858.93,3134.13,0,0,0,"900022099","JON SONEN INTERNACIONAL E U C I"
901,2,493,"MEX",3,"BOG",8,4,169,1,198,1,3,1,6205200000,8,11,"U",144,54.33,38.97,5608.8,12492143.71,4198.64,0,0,0,"900022099","JON SONEN INTERNACIONAL E U C I"
901,2,493,"MEX",3,"BOG",8,4,169,1,198,1,3,1,6205909000,8,11,"U",308,147.51,105.81,15227.52,33915341.64,13108,0,0,0,"900022099","JON SONEN INTERNACIONAL E U C I"
901,2,493,"MEX",3,"BOG",8,4,169,1,198,1,3,2,6203390000,8,11,"U",170,22.51,18.16,2340.05,5211852.96,0,0,0,0,"900022099","JON SONEN INTERNACIONAL E U C I"
901,2,493,"MEX",3,"BOG",8,4,169,1,198,1,3,2,6203490000,8,11,"U",20,8.49,6.84,882.2,1964871.13,0,0,0,0,"900022099","JON SONEN INTERNACIONAL E U C I"
901,2,493,"MEX",3,"BOG",8,4,169,1,198,1,8,1,9018390000,8,11,"U",11960,516,516,7800,17375904,3440,0,0,0,"802000335","VYGON COLOMBIA S.A."
901,2,493,"MEX",3,"BOG",8,4,169,1,199,1,8,1,3004501000,8,33,"KG",85,103,85,16078.5,35817752.88,7103.01,0,0,0,"890106527","PROCAPS S.A."
901,2,493,"MEX",6,"CTG",8,1,23,1,4,1,8,2,9805000000,8,11,"U",121,2260,2260,2000,4499280,0,0,0,0,"2903119","MENESES DE DOLOVITZ LUCRECIA"
901,2,548,"NZL",2,"BAQ",8,1,827,1,198,1,6,1,9602001000,8,33,"KG",889,1278,889,19458.5,43486050.39,18946.74,1332.5,84,0,"890105927","C.I. FARMACAPSULAS S.A."
901,2,548,"NZL",2,"BAQ",8,1,827,1,198,1,6,1,9602009000,8,11,"U",307500,459,361,15000,33522150,10060.49,373,62,0,"890105927","C.I. FARMACAPSULAS S.A."
901,2,548,"NZL",2,"BAQ",47,1,741,1,199,1,6,1,1511900000,47,33,"KG",10800,11454.4,10800,6480,14549414.4,6084.01,0,0,0,"819004712","COMERCIALIZADORA INTERNACIONAL TEQUENDAMA S.A"
901,2,573,"NLD",2,"BAQ",8,1,827,1,199,1,8,2,7602000000,8,33,"KG",21419,21460,21419,27412.5,61502410.88,0,0,0,0,"900080435","CARIBBEAN COMPANY LIMITADA"
901,2,573,"NLD",2,"BAQ",54,1,467,1,199,1,8,2,2701120090,54,33,"KG",25801410,25801410,25801410,2399531,5345387218.1,0,0,0,0,"900226684","C.I BULK TRADING SUR AMERICA LTDA."
901,2,580,"PAN",2,"BAQ",5,1,43,1,198,1,8,2,6905100000,5,11,"U",16200,50772,50148,13032,30114736.56,0,0,0,0,"900107159","C.I. REDCLAY S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,2,1,2835260000,8,33,"KG",103000,103300,103000,91483,204409615.2,57433.94,3792,0,0,"860020439","MONOMEROS COLOMBO VENEZOLANOS S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,2,2,4418200000,8,11,"U",70,806.58,761,8804.54,21012739.08,0,0,0,0,"830511027","M.A.K. S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,2,2,4418790000,8,11,"U",6,514.05,485,7081.78,16901234.51,0,0,0,0,"830511027","M.A.K. S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,2,2,9403300000,8,11,"U",2,66.78,63,1226.77,2927784.75,0,0,0,0,"830511027","M.A.K. S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,2,2,9403500000,8,11,"U",2,190.78,180,3388.78,8087594.57,0,0,0,0,"830511027","M.A.K. S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,2,2,9403600000,8,11,"U",8,757.82,715,10260.85,24488339.39,0,0,0,0,"830511027","M.A.K. S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,1,7007190000,8,82,"M2",253.53,3143.44,3029.94,15211.8,33431277.1,1582,0,0,0,"890112475","C I ENERGIA SOLAR S A E S WINDOWS"
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,4411120000,8,67,"M3",65.4,70379,68040,33815,74770951.64,0,0,0,0,"802010017","MADEFLEX S.A"
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,6905100000,8,11,"U",7150,22200,22000,5353,12042322.92,0,0,0,0,"800228676","GRES CARIBE S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,7003121000,8,82,"M2",560,12900,12200,52665.32,117321480.06,0,0,0,0,"890112475","C I ENERGIA SOLAR S A E S WINDOWS"
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,7007190000,8,82,"M2",279.05,3465.44,3340.31,16770,36855764.4,0,0,0,0,"890112475","C I ENERGIA SOLAR S A E S WINDOWS"
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,7318190000,8,33,"KG",5790.58,5790.58,5790.58,15001,32967997.72,0,0,0,0,"802012717","INDUSTRIAS METALICAS VISBAL LTDA"
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,7325100000,8,11,"U",370,3359.11,3359.11,13567.23,31351562.1,0,1076.76,73.59,0,"890103152","FUNDICIONES DE LIMA S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,7326190000,8,11,"U",928,2706.5,2526.5,7989.14,18221390.84,0,0,0,0,"802003931","HERRAJES ANDINA LIMITADA"
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,7326909000,8,11,"U",1190,4425.43,4425.43,12874,28293447.28,0,0,0,0,"802012717","INDUSTRIAS METALICAS VISBAL LTDA"
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,7610100000,8,33,"KG",9379.77,9731.14,9379.77,47091.2,103493272.06,0,0,0,0,"890112475","C I ENERGIA SOLAR S A E S WINDOWS"
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,8484900000,8,11,"U",96,290.89,290.89,1174.88,2714947.95,0,93.24,6.37,0,"890103152","FUNDICIONES DE LIMA S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,9401400000,8,11,"U",59,2461.65,2215.48,8038.56,17903802.37,0,1120.8,16.07,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,9401510000,8,11,"U",13,610.39,549.39,1029.34,2299957.3,0,129.48,2.06,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,9401610000,8,11,"U",15,349.58,314.65,589.52,1317223.49,0,74.15,1.18,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,9401690000,8,11,"U",2,57.39,51.65,96.78,216245.23,0,12.17,0.19,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,9403200000,8,11,"U",121,4020.4,3618.53,7968.67,17815348.87,0,850.04,15.94,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,9403500000,8,11,"U",149,9363.58,8427.23,25269.65,56424434.84,0,2394.93,50.54,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,9403600000,8,11,"U",162,9019.85,8118.1,21468.97,47962526.28,0,2742.91,42.93,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,9403900000,8,11,"U",72,2378.06,2140.25,4690.17,10551194.04,0,476.66,9.38,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,198,1,8,2,9701100000,8,11,"U",67,1759.1,1583.19,4808.49,10709661.27,0,388.85,9.62,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,199,1,8,2,6905100000,25,11,"U",21500,64805,64250,16600,37097846,0,2700,55,0,"860000762","LADRILLERA SANTAFE S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,2,2,8,2,3926909090,5,11,"U",13058,1624.12,1461.7,662.8,1476214.67,0,0,0,0,"811036030","COMPA—IA NACIONAL DE CHOCOLATES S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,2,2,8,2,4809200000,5,33,"KG",425.37,472.64,425.37,38,84635.12,0,0,0,0,"811036030","COMPA—IA NACIONAL DE CHOCOLATES S.A."
901,2,580,"PAN",2,"BAQ",8,1,43,1,2,2,8,2,9403200000,5,11,"U",18,2.24,2.02,210,467720.4,0,0,0,0,"811036030","COMPA—IA NACIONAL DE CHOCOLATES S.A."
901,2,580,"PAN",2,"BAQ",8,1,47,1,198,1,8,2,2308009000,11,33,"KG",25670,25670,25670,6510.03,14548680.14,0,0,0,0,"900041899","AGROPROCESOS ORGANICOS S A"
901,2,580,"PAN",2,"BAQ",8,1,218,1,198,1,8,1,6505909000,8,11,"U",150000,610.76,485.75,4200,9299346,1314.52,0,0,0,"890106778","LABORATORIOS RYMCO S.A."
901,2,580,"PAN",2,"BAQ",8,1,218,1,198,1,8,1,9018312000,8,11,"U",128000,780.87,621.05,5369.78,11889390.99,3352.15,0,0,0,"890106778","LABORATORIOS RYMCO S.A."
901,2,580,"PAN",2,"BAQ",8,1,218,1,198,1,8,1,9018320000,8,13,"MIL",9480,199.74,158.86,1373.52,3041151.84,514.53,0,0,0,"890106778","LABORATORIOS RYMCO S.A."
901,2,580,"PAN",2,"BAQ",8,1,218,1,198,1,8,1,9018909000,8,11,"U",39000,618.17,491.65,4251,9412266.63,4251,0,0,0,"890106778","LABORATORIOS RYMCO S.A."
901,2,580,"PAN",2,"BAQ",8,1,218,1,198,1,8,2,6307903000,8,11,"U",100000,428.98,341.18,2950,6531683.5,0,0,0,0,"890106778","LABORATORIOS RYMCO S.A."
901,2,580,"PAN",2,"BAQ",8,1,218,1,198,2,8,2,9022190010,11,11,"U",1,1300,1150,9100,20333040,0,0,0,0,"800095254","AMERICAN AIRLINES INC SUCURSAL COLOMBIANA"
901,2,580,"PAN",2,"BAQ",8,1,351,1,198,1,8,2,3923109000,8,11,"U",1418,2836,2816,11131,25387250.87,0,0,0,0,"900058130","INDUSTRIAS TECHNOPLAST DE COLOMBIA S A"
901,2,580,"PAN",2,"BAQ",8,1,573,1,198,1,8,2,6905100000,8,11,"U",7750,24060,23860,4649.5,10602859.29,0,0,0,0,"800228676","GRES CARIBE S.A."
901,2,580,"PAN",2,"BAQ",8,1,573,1,198,1,8,2,6905100000,25,11,"U",7700,23075,22850,6112,13659158.72,0,900,61,0,"860000762","LADRILLERA SANTAFE S.A."
901,2,580,"PAN",2,"BAQ",8,1,573,1,198,1,8,2,9401400000,8,11,"U",6,126.65,113.99,275.46,613413.61,0,38,0.55,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,573,1,198,1,8,2,9401610000,8,11,"U",17,615.62,554.05,1338.9,2981556.24,0,184.68,2.68,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,573,1,198,1,8,2,9403500000,8,11,"U",74,3966.23,3569.61,9096.61,20256967.91,0,1189.87,18.19,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,573,1,198,1,8,2,9403600000,8,11,"U",100,4391.5,3952.35,12020.52,26768135.37,0,1317.45,24.04,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,741,1,198,1,8,1,7610900000,8,33,"KG",374,386,374,5821.08,12964942.22,4082.91,650,58,0,"802010521","ARNEG ANDINA LIMITADA"
901,2,580,"PAN",2,"BAQ",8,1,741,1,198,1,8,2,7007190000,8,82,"M2",5.39,583.54,525.19,1463.5,3259565.74,0,147.28,2.93,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,741,1,198,1,8,2,8703210000,11,11,"U",1,218.18,180.91,4200,9448488,0,0,0,0,"830137333","UNITED MOTORS DE COLOMBIA E.U."
901,2,580,"PAN",2,"BAQ",8,1,741,1,198,1,8,2,8711200000,11,11,"U",9,1963.63,1628.18,9927.11,22332423.74,0,0,0,0,"830137333","UNITED MOTORS DE COLOMBIA E.U."
901,2,580,"PAN",2,"BAQ",8,1,741,1,198,1,8,2,8711400000,11,11,"U",1,218.18,180.91,5134.48,11550731.59,0,0,0,0,"830137333","UNITED MOTORS DE COLOMBIA E.U."
901,2,580,"PAN",2,"BAQ",8,1,741,1,198,1,8,2,9401610000,8,11,"U",7,205.55,185,515.52,1148186.76,0,51.88,1.03,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,741,1,198,1,8,2,9403200000,8,11,"U",72,2324.59,2092.13,4490.3,10000975.77,0,456.31,8.98,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,741,1,198,1,8,2,9403500000,8,11,"U",51,4422.35,3980.11,9012.84,20073757.77,0,913.86,18.02,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,741,1,198,1,8,2,9403600000,8,11,"U",51,3023.98,2721.58,7578.63,16879427.88,0,762.67,15.16,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,741,1,199,1,8,2,9403200000,8,11,"U",20,503.07,452.76,1271.64,2841352.42,0,110.08,2.54,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,741,1,199,1,8,2,9403500000,8,11,"U",46,3488.08,3139.27,8817.02,19700749.49,0,763.27,17.63,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,741,1,199,1,8,2,9403600000,8,11,"U",22,1268.85,1141.96,3207.34,7166480.5,0,277.65,6.41,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,827,1,198,1,8,2,3920100000,8,33,"KG",8979.09,9302.51,8979.09,41202.89,93974315.43,0,0,0,0,"800171929","TUBULARES Y BOLSAS PLASTICAS LIMITADA TUBOPLAST LIMITADA"
901,2,580,"PAN",2,"BAQ",8,1,827,1,198,1,8,2,6905100000,54,11,"U",50348,62698.76,61398.71,18098.14,41295483.25,0,0,0,0,"890500282","TEJAR DE PESCADERO S.A. EN ACUERDO DE REESTRUCTURACION"
901,2,580,"PAN",2,"BAQ",8,1,827,1,198,1,8,2,6907900000,54,82,"M2",18760,40047.44,39187.48,12162.55,27632324.71,0,0,0,0,"890500282","TEJAR DE PESCADERO S.A. EN ACUERDO DE REESTRUCTURACION"
901,2,580,"PAN",2,"BAQ",8,1,827,1,198,1,8,2,9401610000,8,11,"U",13,190.13,171.11,352.6,793223.06,0,48.85,0.71,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,827,1,198,1,8,2,9403200000,8,11,"U",29,823.72,741.35,1527.64,3436640.05,0,211.63,3.06,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,827,1,198,1,8,2,9403500000,8,11,"U",28,2481.75,2233.57,4602.54,10354058.09,0,637.61,9.21,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,827,1,198,1,8,2,9403600000,8,11,"U",18,984.41,885.97,1825.64,4107032.77,0,252.91,3.65,0,"900064983","C.I. MUEBLES JAMAR S.A."
901,2,580,"PAN",2,"BAQ",8,1,827,1,2,2,8,2,3920100000,8,33,"KG",57.91,64.51,57.91,10,22807.7,0,0,0,0,"800171929","TUBULARES Y BOLSAS PLASTICAS LIMITADA TUBOPLAST LIMITADA"
901,2,580,"PAN",2,"BAQ",8,1,827,1,104,2,8,2,9401790000,8,11,"U",368,3302,3036,3128.8,7324802.39,0,0,0,0,"800226925","INTERNATIONAL TRADE S.A.   INTERTRADE S.A."
901,2,580,"PAN",2,"BAQ",8,4,169,1,198,1,8,1,9607200000,8,33,"KG",130,133,130,1516.8,3459471.94,904.77,0,0,0,"890100804","INDUSTRIAS YIDI S.A."
901,2,580,"PAN",2,"BAQ",8,4,169,1,198,1,8,2,6306910000,8,11,"U",10,481,465,2679,6110182.83,0,0,0,0,"890100725","HAMACAS EL ZAQUE S.A."
901,2,580,"PAN",2,"BAQ",8,4,169,1,198,1,8,2,7318190000,8,33,"KG",80,108,80,960,2125564.8,0,0,0,0,"802012717","INDUSTRIAS METALICAS VISBAL LTDA"
901,2,580,"PAN",2,"BAQ",8,4,580,1,198,1,2,1,1704909000,8,33,"KG",1929,2215.2,1929,3870,8621121.6,3870,0,0,0,"890106527","PROCAPS S.A."
901,2,580,"PAN",2,"BAQ",8,4,580,1,198,1,2,1,2106907400,8,33,"KG",270,309.29,270,1150,2561832,824.44,0,0,0,"890106527","PROCAPS S.A."
901,2,580,"PAN",2,"BAQ",8,4,580,1,198,1,2,1,3004201900,8,33,"KG",7,9,7,3540,7885987.2,3540,0,0,0,"890106527","PROCAPS S.A."
901,2,580,"PAN",2,"BAQ",8,4,580,1,198,1,2,1,3004501000,8,33,"KG",60,68.73,60,24678.97,54976847.89,17263.76,0,0,0,"890106527","PROCAPS S.A."
901,2,580,"PAN",2,"BAQ",8,4,580,1,198,1,2,1,3004902900,8,33,"KG",380,430.34,380,60020.32,133706066.47,55234.08,0,0,0,"890106527","PROCAPS S.A."
901,2,580,"PAN",2,"BAQ",8,4,580,1,198,1,2,1,4202129000,8,11,"U",1500,145,136.5,4365,9723823.2,2390.13,0,0,0,"890101952","PLASTICRON S.A."
901,2,580,"PAN",2,"BAQ",8,4,580,1,198,1,2,2,3926909090,8,11,"U",2500,9,7.5,437.5,974610,0,0,0,0,"890101952","PLASTICRON S.A."
901,2,580,"PAN",2,"BAQ",8,4,580,1,198,1,8,1,5807100000,8,33,"KG",213.52,238.52,213.52,9517.44,21201810.74,8729.39,346.22,76.75,0,"890113508","FINOTEX S.A."
901,2,580,"PAN",2,"BAQ",8,4,580,1,198,1,8,2,3004902900,8,33,"KG",437.5,484,437.5,34000,75969600,0,790,210,0,"84040439","MAESTRE DIAZ JOSE GUILLERMO"
901,2,580,"PAN",2,"BAQ",8,4,580,1,198,1,8,2,4910000000,8,11,"U",1500,309,304,2721.15,6105144.93,0,1663.74,2.45,0,"860026753","ACERIAS DE COLOMBIA ACESCO & CIA S C A"
901,2,580,"PAN",2,"BAQ",8,4,580,1,199,1,2,2,4409102000,8,67,"M3",2.4,190,180,1422.72,3168738.89,0,0,0,0,"830511027","M.A.K. S.A."
901,2,580,"PAN",2,"BAQ",8,4,580,1,2,2,8,2,701900000,8,33,"KG",261,262,261,200,468218,0,0,0,0,"72271002","CARLOS RAFAEL DIAZ MOLINA"
901,2,580,"PAN",2,"BAQ",11,1,43,1,198,1,8,2,7308200000,11,33,"KG",124811.36,125266.36,124811.36,120442.96,274688877.8,0,4256.08,112.33,0,"860526606","FABRICA DE ESTRUCTURAS SADE ELECTRICAS S.A. SADELEC S.A.."
901,2,580,"PAN",2,"BAQ",11,1,573,1,198,1,8,1,3917400000,11,33,"KG",10995,11905,10995,41183.33,91185246.45,34656.8,1330.09,0,0,"860005050","PAVCO S.A."
901,2,580,"PAN",2,"BAQ",11,1,827,1,198,1,8,2,7308200000,11,33,"KG",66945.59,67128.59,66945.59,64602.51,143913719.48,0,2282.84,60.25,0,"860526606","FABRICA DE ESTRUCTURAS SADE ELECTRICAS S.A. SADELEC S.A.."
901,2,580,"PAN",2,"BAQ",25,1,218,1,198,1,8,1,6802210000,11,82,"M2",0.5,9.36,9,23.04,51325.75,18.96,0,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",25,1,218,1,198,1,8,1,6802210000,25,82,"M2",104.72,1959.65,1885,10594.02,23600086.48,8992.58,0,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",25,1,218,1,198,1,8,1,6908900000,11,82,"M2",4076.7,63203,62078,19521.65,43476416.44,15883.6,0,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",25,1,218,1,198,1,8,1,6908900000,25,82,"M2",1521.52,25940,25465,7577.22,16873483.9,6165.13,0,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",25,1,218,1,198,1,8,2,6802210000,11,82,"M2",32.32,558,533,1707.01,3802672.04,0,0,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",25,1,218,1,198,1,8,2,6907900000,11,82,"M2",10260.8,24753,24353,7917.94,17638636.58,0,0,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",25,1,218,1,199,1,8,2,3824500000,25,33,"KG",24970,25520,24970,8097.81,18466488.86,0,0,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",25,1,218,1,2,2,8,2,6802210000,11,82,"M2",13,11.2,11,0.03,66.81,0,0,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",25,1,218,1,2,2,8,2,6908900000,11,82,"M2",320.32,5454.8,5355,0.35,779.4,0,0,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",25,1,218,1,2,2,8,2,6908900000,25,82,"M2",982.12,5628.2,5474,51.65,115059.67,0,0,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",25,1,218,1,2,2,8,2,9403600000,11,11,"U",109,1087.8,1058,12,26732.16,0,0,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",25,1,573,1,198,1,8,2,6907900000,11,82,"M2",8740,24163,23763,7584.27,16808486.7,0,885,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",25,1,573,1,2,2,8,2,6802210000,11,82,"M2",77.21,1824.89,1775,32,70919.36,0,0,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",25,1,573,1,2,2,8,2,8481801000,25,11,"U",2,4.11,4,3.44,7623.83,0,0,0,0,"860032550","ALFAGRES S.A."
901,2,580,"PAN",2,"BAQ",47,1,351,1,199,1,2,2,1516200000,47,33,"KG",19845,20507,19845,17860.5,43227053.73,0,0,0,0,"800148119","GRASAS Y DERIVADOS S. A. - GRADES S. A."
