FECH,ADUANA,PAIS4,CODPAI4,CODSAL,CODSAL3,DEPTO_PROCED,VIA4,BANDERA4,REGIMEN4,MODAD4,FORPA4,CERORI3,SISESP4,POSARA4,DTOR4,UNIDAD4,CODUNI4,CANTIDA4,PBK4,PNK4,FOBDOL4,FOBPES4,AGRENA4,FLETES4,SEGURO4,OTROSG4,NIT,RAZ_SIAL
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,1704901000,76,33,KG,8893.2,9256.99,8893.2,14688,33354244.8,13952.42,1717.99,0,1270.34,890300686,CADBURY ADAMS COLOMBIA S.A.
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,1806310090,76,33,KG,63,72.64,63,186,421598.76,146.82,10.91,0.11,0,890301884,COLOMBINA S A
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,1806900090,76,33,KG,2653.2,3054.41,2653.2,6910.2,15673601.15,5454.77,418.23,4.1,0,890301884,COLOMBINA S A
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,1905310000,76,33,KG,2232,2550.31,2232,2714.4,6176454.33,2470.1,188.42,1.62,0,890301884,COLOMBINA S A
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,1905320000,76,33,KG,18672.37,21319.57,18672.37,35326.07,80395203.74,32459.8,2467.89,21.16,0,890301884,COLOMBINA S A
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,2103901000,76,33,KG,1718.4,1947.07,1718.4,2873.45,6561355.7,2324.71,227.63,1.74,0,890301884,COLOMBINA S A
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,2103909000,76,33,KG,1546.8,1766.29,1546.8,2670.7,6078103.7,2217.05,186.72,1.6,0,890301884,COLOMBINA S A
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,2918140000,76,33,KG,80000,82879.97,80000,78483.53,178208726.95,74720.2,5137,59.47,0,891300959,SUCROMILES S.A.COD UAP-415
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,3004401900,76,33,KG,487.18,508.16,487.18,10702.86,24447686.87,7292.93,492.56,0,410.67,860005096,W-L LLC
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,3004902900,76,33,KG,4362.5,4575.54,4362.5,10010,22769137.6,8912.52,523.59,0,441.9,860005096,W-L LLC
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,3004902900,76,33,KG,15.51,16.41,15.51,909.45,2077383.88,896.72,2.73,0,269.94,860039561,PFIZER S.A.
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,3304990000,76,33,KG,12341.83,12957.94,12341.83,31058.82,70611085.83,26273.68,1648.56,0,1393.14,860005096,W-L LLC
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,3306900000,76,33,KG,4531,4726.1,4531,7400,16903228,7267.34,340.55,0,283.94,860005096,W-L LLC
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,3924900000,76,11,U,2004,1794.07,1620.72,4336.62,9905794.13,2979.55,0,0,0,890300794,PLASTICOS RIMAX S.A.
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,3926100000,76,11,U,624,96.7,87.36,289.08,660322.32,204.24,0,0,0,890300794,PLASTICOS RIMAX S.A.
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,3926909090,76,33,KG,1793.18,1984.97,1793.18,4620.84,10555015.15,2503.83,0,0,0,890300794,PLASTICOS RIMAX S.A.
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,4820200000,76,11,U,31620,11368.65,11250.17,20212.86,46016192.82,20194.25,805.91,44.5,0,800099903,BICO INTERNACIONAL S.A.
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,6402990000,76,19,2U,840,629.95,567,7560,17210944.8,5607.33,0,0,0,890305571,LA MARAVILLA S.A.
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,6403990000,76,19,2U,3304,2232.05,2009,29490.5,67137482.49,22050.93,0,0,0,890305571,LA MARAVILLA S.A.
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,1,9401800000,76,11,U,324,778.28,703.08,1422.36,3248983.16,718.01,0,0,0,890300794,PLASTICOS RIMAX S.A.
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,2,2801100000,76,33,KG,26698,46200,26698,10679,24235029.39,0,2536,0,0,890322007,"PRODUCTOS DERIVADOS DE LA SAL S.A. ""PRODESAL"""
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,2,3304990000,76,33,KG,325,325,325,2000,4539400,0,0,0,0,860005096,W-L LLC
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,2,4819100000,76,11,U,1418,610.51,599,654.66,1490385.86,0,29.61,1.63,0,800099903,BICO INTERNACIONAL S.A.
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,2,4820200000,76,11,U,21868,8083.38,7930.98,15109.08,34397029.35,0,683.37,37.7,0,800099903,BICO INTERNACIONAL S.A.
601,35,196,CRI,35,BUN,76,1,434,1,198,1,8,2,9403800000,76,11,U,10,18.35,18,68.74,156492.11,0,3.11,0.17,0,800099903,BICO INTERNACIONAL S.A.
601,35,196,CRI,35,BUN,76,1,467,1,198,1,8,1,4802579000,76,33,KG,21719,22377,21719,17438.74,39797471.72,17351.55,1500,30.44,0,890300406,CARTON DE COLOMBIA S.A.
601,35,196,CRI,35,BUN,76,1,467,1,198,1,8,2,4805250000,76,33,KG,180763,180763,180763,61261.73,139807231.88,0,13554,0,0,890300406,CARTON DE COLOMBIA S.A.
601,35,199,CUB,35,BUN,19,1,580,1,198,1,8,1,1701999000,19,33,KG,786000,788043,786000,218447.71,497711262.46,213314.19,0,0,0,890300554,C.I. DE AZUCARES Y MIELES S.A.
601,35,199,CUB,35,BUN,76,1,434,1,198,1,8,1,7604210000,76,33,KG,29364.81,30935.71,29364.81,123482.29,280496195.85,60876.77,0,0,0,890301682,INDUSTRIAS LEHNER S.A.
601,35,199,CUB,35,BUN,76,1,580,1,198,1,8,1,1701999000,76,33,KG,10915000,10943379,10915000,3033532.82,6944262895.6,2860353.26,0,0,0,890300554,C.I. DE AZUCARES Y MIELES S.A.
601,35,199,CUB,35,BUN,76,1,580,1,198,1,8,1,1701999000,76,33,KG,2091000,2096437,2091000,573310.38,1306230369.8,552785.87,0,0,0,890302594,MAYAGUEZ S.A.
601,35,199,CUB,35,BUN,76,1,580,1,198,1,8,2,1701999000,76,33,KG,708000,709841,708000,196769.7,448320084.48,0,0,0,0,890300554,C.I. DE AZUCARES Y MIELES S.A.
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,1,2819901000,05,33,KG,1000,1042.94,1000,3990,9114037.8,2902.84,100.21,0,0,890906397,NUBIOLA COLOMBIA PIGMENTOS S.A
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,1,2841200000,05,33,KG,2800,2919.83,2800,5975,13606156.45,4725.03,105.37,0,0,890906397,NUBIOLA COLOMBIA PIGMENTOS S.A
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,1,3206200000,05,33,KG,8500,8863.33,8500,18550,42192266,10118.84,274.6,0,0,890906397,NUBIOLA COLOMBIA PIGMENTOS S.A
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,1,3206410000,05,33,KG,4000,4170.88,4000,10620,24142552.2,6882.3,143.6,0,0,890906397,NUBIOLA COLOMBIA PIGMENTOS S.A
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,1,3206499900,05,33,KG,2000,2085.44,2000,9700,22051107,4825.85,131.16,0,0,890906397,NUBIOLA COLOMBIA PIGMENTOS S.A
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,1,3824909990,05,33,KG,78000,78249,78000,13416,30445916.8,10677.39,2132,78,1794,830027386,OMYA COLOMBIA S.A.
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,1,5402109000,05,33,KG,45099.13,49179.71,45099.13,170527.69,385740455.89,145971.7,1300,0,0,890903474,ENKA DE COLOMBIA S.A.
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,1,6203420000,05,11,U,8566,6325.05,5753.74,86812.69,196445831.82,36017.19,0,0,0,800080027,C.I. EXPOFARO S.A.
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,1,6204620000,05,11,U,4368,3227.53,2936,44308.45,100264262.25,29966.16,0,0,0,800080027,C.I. EXPOFARO S.A.
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,1,7615191900,05,11,U,7608,3246.78,2492.78,16649.46,37849383.92,12124.08,0,0,0,890900307,INDUSTRIAS METALURGICAS UNIDAS S.A. - IMUSA
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,2,2821101000,05,33,KG,15100,15748.38,15100,15730,35930780.6,0,395.06,0,0,890906397,NUBIOLA COLOMBIA PIGMENTOS S.A
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,2,4420900000,05,11,U,3,75.62,70.93,54,122563.8,0,0,0,0,890902687,SCANFORM S.A.
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,2,9401610000,05,11,U,40,1008.31,945.71,2240,5084128,0,0,0,0,890902687,SCANFORM S.A.
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,2,9403300000,05,11,U,103,2596.4,2435.21,15079,34224806.3,0,0,0,0,890902687,SCANFORM S.A.
601,35,211,CHL,35,BUN,05,1,023,1,198,1,2,2,9403900000,05,11,U,8,201.67,189.15,213,483446.1,0,0,0,0,890902687,SCANFORM S.A.
601,35,211,CHL,35,BUN,05,1,023,1,002,2,8,2,4911100000,05,33,KG,8,10,8,39,88518.3,0,0,0,0,890902687,SCANFORM SA
601,35,211,CHL,35,BUN,05,1,043,1,198,1,8,2,8210001000,05,11,U,7800,38220,35100,90870,207567071.4,0,1100,0,0,890900098,LANDERS Y CIA SA
601,35,211,CHL,35,BUN,05,1,221,1,198,1,2,1,4818200000,05,33,KG,7152.54,8100.92,7152.54,16983.2,38416677.73,13960.53,0,0,0,860015753,COLOMBIANA KIMBERLY COLPAPEL S.A. ALTEX 143
601,35,211,CHL,35,BUN,05,1,221,1,198,1,2,1,6307100000,05,11,U,8380,5704.24,5036.44,11337.5,25645878.5,8348.71,0,0,0,860015753,COLOMBIANA KIMBERLY COLPAPEL S.A. ALTEX 143
601,35,211,CHL,35,BUN,05,1,434,1,198,1,1,2,5806200000,05,33,KG,797.28,947.85,797.28,11581.09,26343852.86,0,663.5,0,0,890927490,CINTAS TEXTILES S.A.
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,1,2819901000,05,33,KG,500,521.82,500,1995,4535632.5,1451.42,50.88,0,0,890906397,NUBIOLA COLOMBIA PIGMENTOS S.A
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,1,2917193000,05,33,KG,18750,19350,18750,36950.06,84330013.44,22093.55,550,0,0,890903310,ANHIDRIDOS Y DERIVADOS DE COLOMBIA. S.A. ANDERCOL. S.A.
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,1,3206410000,05,33,KG,100,104.36,100,550,1250425,356.42,14.03,0,0,890906397,NUBIOLA COLOMBIA PIGMENTOS S.A
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,1,3912310000,05,33,KG,16000,16064,16000,16800,38194800,1090.32,600,0,0,890904138,QUIMICA AMTEX S.A CODIGO UAP 010
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,1,3912310000,05,33,KG,13000,13052,13000,18460,42166701.2,1198.05,490,0,0,890904138,QUIMICA AMTEX S.A UAP 010
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,1,5402109000,05,33,KG,95420.25,104719,95420.25,355100.25,808469496.55,303965.8,3450,0,0,890903474,ENKA DE COLOMBIA S.A.
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,1,6910100000,05,11,U,4050,51484.49,47599.1,48601.95,110236370.99,44712.08,0,0,0,860002536,CIA COLOMBIANA DE CERAMICA S.A. ALTEX 126
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,1,7317000000,05,33,KG,296,307.84,296,835.1,1892044.32,234.17,36.99,1.71,0,811000831,SENCO DE COLOMBIA S.A.
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,1,8305200000,05,11,U,18075,3591.15,3453,7417,16804326.05,3094.35,328.51,15.15,0,811000831,SENCO DE COLOMBIA S.A.
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,2,2103902000,05,33,KG,1000,1050,1000,2790,6343065,0,0,0,0,890917465,GRIFFINTH COLOMBIA S.A.
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,2,2523210000,05,33,KG,208000,209600,208000,23920,54591898.4,0,0,0,0,890900184,CEMENTOS DEL NARE S.A
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,2,2821101000,05,33,KG,17100,17846.22,17100,17060,38785910,0,435.09,0,0,890906397,NUBIOLA COLOMBIA PIGMENTOS S.A
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,2,2836500000,05,33,KG,234000,237948,234000,43490,98672005.4,0,6300,0,0,811015370,PROCESADORA DE MINERALES DEL PUERTO S.A.
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,2,3809100000,05,33,KG,3000,3012,3000,4800,10964256,0,110,0,0,890904138,QUIMICA AMTEX S.A UAP 010
601,35,211,CHL,35,BUN,05,1,434,1,198,1,2,2,7616999000,05,33,KG,281,310,281,4145.44,9424657.84,0,0,0,0,890938783,"EMPRESA METALMECANICA DE ALUMINIO S.A  ""EMMA Y CIA S.A."""
601,35,211,CHL,35,BUN,05,1,434,1,198,1,8,1,3906100000,05,33,KG,592.42,933,592.42,5258.5,11955199.75,4557.76,0,0,0,890900267,PRODUCTORA Y COMERCIALIZADORA ODONTOLOGICA NEW STETIC  S.A
601,35,211,CHL,35,BUN,05,1,434,1,198,1,8,1,3919909000,05,33,KG,12089.54,14234.28,12089.54,43473.8,99182156.89,30017.73,709.61,28.96,0,890925215,PRODUCTOS AUTOADHESIVOS ARCLAD SA
601,35,211,CHL,35,BUN,05,1,434,1,198,1,8,1,4811411000,05,33,KG,51776.16,58212.44,51776.16,114778.52,261302483.06,85102.13,1945.72,0,0,890925215,PRODUCTOS AUTOADHESIVOS ARCLAD SA
601,35,211,CHL,35,BUN,05,1,434,1,198,1,8,1,4811411000,05,33,KG,873.6,982,873.6,2522.8,5738688.84,1564.92,0,0,0,890933815,AVERY DENNISON COLOMBIA S.A.
601,35,211,CHL,35,BUN,05,1,434,1,198,1,8,1,4811419000,05,33,KG,26531.17,29829.26,26531.17,55725.78,126864196.23,41937.78,944.66,0,0,890925215,PRODUCTOS AUTOADHESIVOS ARCLAD SA
601,35,211,CHL,35,BUN,05,1,434,1,198,1,8,1,8431310000,05,11,U,3645,31792,28263,91410,208268544,81034.97,2730,0,0,860025639,MELCO DE COLOMBIA LTDA.
601,35,211,CHL,35,BUN,05,1,472,1,198,1,2,2,2825200000,05,33,KG,10,12.97,10,400,913688,0,0,0,0,890903310,ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A
601,35,211,CHL,35,BUN,05,1,472,1,198,1,2,2,2916141000,05,33,KG,2656,2710.37,2656,5977.4,13653696.63,0,0,0,0,890903310,ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A
601,35,211,CHL,35,BUN,05,1,472,1,198,1,2,2,2916311000,05,33,KG,1715.28,1715.28,1715.28,1852.5,4231517.55,0,0,0,0,890903310,ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A
601,35,211,CHL,35,BUN,05,1,472,1,198,1,2,2,2920109000,05,33,KG,410,531.7,410,1562.1,3568180.06,0,0,0,0,890903310,ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A
601,35,211,CHL,35,BUN,05,1,472,1,198,1,2,2,3211000000,05,33,KG,10,12.97,10,20.1,45912.82,0,0,0,0,890903310,ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A
601,35,211,CHL,35,BUN,05,1,551,1,198,1,2,1,3912310000,05,33,KG,17500,17570,17500,61306.25,139455166.07,33008.56,600,0,0,890904138,QUIMICA AMTEX S.A UAP 010
601,35,211,CHL,35,BUN,05,1,551,1,002,2,8,2,4820100000,05,11,U,250,186.43,180,500,1137365,0,0,0,0,890904138,QUIMICA AMTEX S.A UAP 010
601,35,211,CHL,35,BUN,05,1,551,1,002,2,8,2,4901999000,05,11,U,300,335.57,324,900,2047257,0,0,0,0,890904138,QUIMICA AMTEX S.A UAP 010
601,35,211,CHL,35,BUN,05,1,580,1,198,1,2,1,3211000000,05,33,KG,185,206,185,704.85,1602476.48,418.27,0,0,0,890903310,ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A
601,35,211,CHL,35,BUN,05,1,580,1,198,1,2,1,3912310000,05,33,KG,48000,48192,48000,48552,110447384.32,8006.22,1800,0,0,890904138,QUIMICA AMTEX S.A CODIGO UAP 010
601,35,211,CHL,35,BUN,05,1,580,1,198,1,2,1,3921120000,05,33,KG,9137,9400.83,9137,27199.4,61624320.61,5068.34,0,0,0,890906119,PLASTIQUIMICA S.A.
601,35,211,CHL,35,BUN,05,1,580,1,198,1,2,1,3921900000,05,33,KG,11989,12335.18,11989,34561.04,78303220.28,9529.78,0,0,0,890906119,PLASTIQUIMICA S.A.
601,35,211,CHL,35,BUN,05,1,580,1,198,1,2,1,6910100000,05,11,U,1260,18477.9,17129.7,17249.4,39328459.5,15768.53,0,0,0,860002536,CIA COLOMBIANA DE CERAMICA S.A. ALTEX 126
601,35,211,CHL,35,BUN,05,1,580,1,198,1,2,2,3404200000,05,33,KG,79.4,80.4,79.4,429.55,977110.27,0,0,0,0,890903310,ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A
601,35,211,CHL,35,BUN,05,1,580,1,198,1,2,2,7317000000,05,33,KG,3020.14,3266.23,3020.14,6137.8,14948734.67,0,0,0,0,890900223,C.A. MEJIA Y CIA.  S.A.
601,35,211,CHL,35,BUN,05,1,580,1,198,1,8,1,4818400000,05,33,KG,82502.04,94174.71,82502.04,269931.02,615412988.99,166017.56,0,0,0,890900161,PRODUCTOS FAMILIA S.A
601,35,211,CHL,35,BUN,05,1,580,1,198,1,8,1,4818400000,05,33,KG,6502.71,7395.12,6502.71,21039.47,47829237.54,13265.94,487,0,0,890900161,PRODUCTOS FAMILIA S.A.
601,35,211,CHL,35,BUN,05,1,741,1,198,1,8,1,8431310000,05,11,U,2624,33442,30032,85370,194837389.9,71160.83,3340,0,0,860025639,MELCO DE COLOMBIA LTDA.
601,35,211,CHL,35,BUN,11,1,023,1,198,1,8,1,1516200000,11,33,KG,168160,168160,168160,97159.27,221418656.76,96551.99,19120,87.44,0,800208260,C.I. GRASAS Y ACEITES ANDINOS GRANDINOS  S A E M A . COD: UA
601,35,211,CHL,35,BUN,11,1,023,1,198,1,8,1,1516200000,11,33,KG,49995,51444.86,49995,42445.75,96708396.8,42390.99,0,0,0,800208260,C.I.GRASAS Y ACEITES ANDINOS S.A.-EMA COD UAP  321
601,35,211,CHL,35,BUN,11,1,023,1,198,1,8,2,3407001000,11,33,KG,123.1,143.15,123.1,294.4,667007.36,0,0,0,0,860002595,NEWELL SANFORD S.A.
601,35,211,CHL,35,BUN,11,1,023,1,198,1,8,2,9608101000,11,11,U,305028,2116.67,1820.23,10651.01,24131460.81,0,0,0,0,860002595,NEWELL SANFORD S.A.
601,35,211,CHL,35,BUN,11,1,023,1,198,1,8,2,9609900000,11,11,U,1600,110.34,94.89,413.8,937525.97,0,0,0,0,860002595,NEWELL SANFORD S.A.
601,35,211,CHL,35,BUN,11,1,023,1,199,1,8,2,3809910000,11,33,KG,80,84,80,600,1364100,0,0,0,0,830025733,CIBA ESPECIALIDADES QUIMICAS S.A.  U.A.P.  COD: 279
601,35,211,CHL,35,BUN,11,1,043,1,198,1,2,2,9401790000,25,11,U,2350,12308.2,10814.7,29543.5,66828578.74,0,1659,0,0,830054060,FIDEICOMISO IDUSTRIAS ROD
601,35,211,CHL,35,BUN,11,1,043,1,198,1,8,1,3403990000,11,33,KG,10000,10900,10000,12600,28646100,6972.84,1200,0,0,860000751,HENKEL COLOMBIANA S.A. UAP. 241
601,35,211,CHL,35,BUN,11,1,043,1,198,1,8,1,8532250000,11,11,U,80886,3353.51,3073.5,35611.82,80963472.78,19658.75,0,0,0,860051579,DISPROEL  S.A.
601,35,211,CHL,35,BUN,11,1,043,1,004,2,8,2,9805000000,11,11,U,71,1610,330,700,1591317,0,0,0,0,F2128204,FRIEDRICH ROMOLO LINGENHAG
601,35,211,CHL,35,BUN,11,1,077,1,198,1,8,2,8413701100,11,11,U,20,1559.56,1307,7484,17024079.32,0,0,0,299.36,860526785,STERLING FLUID SYSTEMS S.A.
601,35,211,CHL,35,BUN,11,1,077,1,198,1,8,2,8413701900,11,11,U,8,1223.72,1036,6735,15320306.55,0,0,0,300.47,860526785,STERLING FLUID SYSTEMS S.A.
601,35,211,CHL,35,BUN,11,1,077,1,198,1,8,2,8413702100,11,11,U,5,508.32,426,4644,10563846.12,0,0,0,185.76,860526785,STERLING FLUID SYSTEMS S.A.
601,35,211,CHL,35,BUN,11,1,077,1,198,1,8,2,8413919000,11,11,U,3,118.4,103,1476,3357501.48,0,0,0,79.57,860526785,STERLING FLUID SYSTEMS S.A.
601,35,211,CHL,35,BUN,11,1,221,1,198,1,8,1,1516200000,11,33,KG,21000,21525,21000,13161.15,29919373.91,13054.28,540,11.85,0,800208260,C.I. GRASAS Y ACEITES ANDINOS GRANDINOS  S A E M A . COD. UA
601,35,211,CHL,35,BUN,11,1,434,1,198,1,1,2,3824909990,11,33,KG,20000,20075,20000,3950,9022669,0,0,0,0,800242781,CAMEL SERVICIOS Y SUMINISTROS Y CIA S.EN C.
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,1,3206491000,11,33,KG,550,575.02,550,1650,3746902.5,1363.29,21,0,0,830011337,CLARIANT (COLOMBIA) S.A
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,1,3920490000,11,33,KG,20873,23147.5,20873,39198.98,89015003.73,27557.68,0,0,0,860049313,FILMTEX S.A.
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,1,5407200000,11,82,M2,3850,836.76,787,1921.15,4345718.15,1596.66,57.08,0,0,860005050,PAVCO S.A.
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,1,5603930000,11,82,M2,22400,2777.14,2612,5667.2,12819433.09,4551.89,168.39,0,0,860005050,PAVCO S.A.
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,1,5603940000,11,82,M2,14400,3089.72,2906,6336,14332285.44,5252.54,188.26,0,0,860005050,PAVCO S.A.
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,1,5803900000,11,82,M2,44908.8,3420.39,3217,8490.57,19206008.96,8397.59,252.27,0,0,860005050,PAVCO S.A.
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,1,7310290090,25,11,U,255625,9620,8550,22521.79,55758321.59,21704.25,850,0,0,860027917,INCOLTAPAS S.A.
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,1,7326900090,11,11,U,111227,6428.09,6207.62,33640.05,76123059.92,29783.89,0,0,839.51,800249813,"SOCIEDAD DE COMERCIALIZACION INTERNACIONAL PANSELL S.A. ""C.I"
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,1,8708999990,11,11,U,2740,184.59,178.27,2370.8,5364812.2,1975.35,0,0,59.16,800249813,"SOCIEDAD DE COMERCIALIZACION INTERNACIONAL PANSELL S.A. ""C.I"
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,2,3204170000,11,33,KG,400,418.19,400,1240,2815854,0,19.09,0,0,830011337,CLARIANT (COLOMBIA) S.A
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,2,3206190000,11,33,KG,10493.3,10970.62,10493.3,23559.29,53499613.7,0,362.72,0,0,830011337,CLARIANT (COLOMBIA) S.A
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,2,3206200000,11,33,KG,1811.8,1894.21,1811.8,5162,11722127.7,0,79.48,0,0,830011337,CLARIANT (COLOMBIA) S.A
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,2,3824909990,11,33,KG,2175.5,2274.46,2175.5,6931.1,15739488.44,0,106.71,0,0,830011337,CLARIANT (COLOMBIA) S.A
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,2,7326900090,11,11,U,200,20.59,19.93,92.84,210084.85,0,0,0,0,800249813,"SOCIEDAD DE COMERCIALIZACION INTERNACIONAL PANSELL S.A. ""C.I"
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,2,8204110000,11,11,U,340,84.19,81.5,353.2,799245.68,0,0,0,0,800249813,"SOCIEDAD DE COMERCIALIZACION INTERNACIONAL PANSELL S.A. ""C.I"
601,35,211,CHL,35,BUN,11,1,434,1,198,1,2,2,8409999000,11,11,U,420,24.78,23.99,341.4,772543.81,0,0,0,0,800249813,"SOCIEDAD DE COMERCIALIZACION INTERNACIONAL PANSELL S.A. ""C.I"
601,35,211,CHL,35,BUN,11,1,434,1,198,1,8,1,1516200000,11,33,KG,21000,21607.32,21000,22020.18,50130701.38,22001.02,535,19.82,0,800208260,C.I. GRASAS Y ACEITES ANDINOS GRANDINOS  S A E M A . UAP 321
601,35,211,CHL,35,BUN,11,1,434,1,198,1,8,1,6805300000,11,33,KG,1812,1830,1812,7341.42,16726691.33,4848.48,0,0,841,860002693,3M COLOMBIA S.A.
601,35,211,CHL,35,BUN,11,1,434,1,198,1,8,2,8301409000,11,11,U,1200,1548,1458,8256,18770016,0,0,0,0,860009826,CERRADURAS DE COLOMBIA CERRACOL S.A.
601,35,211,CHL,35,BUN,11,1,434,1,198,1,8,2,8413701100,11,11,U,4,377.59,315.05,2156,4904317.88,0,0,0,86.24,860526785,STERLING FLUID SYSTEMS S.A.
601,35,211,CHL,35,BUN,11,1,434,1,198,1,8,2,8413701900,11,11,U,6,1343.93,1121.33,7248,16487243.04,0,0,0,289.92,860526785,STERLING FLUID SYSTEMS S.A.
601,35,211,CHL,35,BUN,11,1,434,1,198,1,8,2,8413919000,11,11,U,1,216.48,180.62,1236,2811566.28,0,0,0,49.44,860526785,STERLING FLUID SYSTEMS S.A.
601,35,211,CHL,35,BUN,11,1,434,1,198,1,8,2,9401610000,11,11,U,60,1200,600,12785,29129344,0,0,0,0,860000091,WONDERFUL MUEBLES LTDA
601,35,211,CHL,35,BUN,11,1,434,1,002,2,8,2,6908900000,11,82,M2,2.24,52.02,45.07,0.9,2039.99,0,0,0,0,860002536,CIA COLOMBIANA DE CERAMICA S.A. ALTEX 126
601,35,211,CHL,35,BUN,11,1,434,1,002,2,8,2,6910100000,11,11,U,2,74.68,64.7,4,9066.64,0,0,0,0,860002536,CIA COLOMBIANA DE CERAMICA S.A. ALTEX 126
601,35,211,CHL,35,BUN,11,1,472,1,198,1,8,2,8423301000,11,11,U,1,2720,2660,44346.51,101210709.38,0,0,0,0,830114376,SCHENCK AMERICAS S.A.
601,35,211,CHL,35,BUN,11,1,551,1,198,1,2,1,5603940000,11,82,M2,64800,19277,18157,41647.2,94813182.58,35096.09,1451.52,65.97,0,860005050,PAVCO S.A.
601,35,211,CHL,35,BUN,11,1,580,1,198,1,2,2,7308200000,11,33,KG,23362.25,27192.25,23362.25,45808.12,103246463.59,0,1150,0,0,860526606,fabrica de estructuras sade electricas s.a. -  sadelec s.a.
601,35,211,CHL,35,BUN,11,1,580,1,198,1,8,1,1516200000,11,33,KG,21000,21607.32,21000,21967.43,49709438.32,21948.31,550,19.77,0,800208260,C.I. GRASAS Y ACEITES ANDINOS GRANDINOS  S A E M A
