"FECH","ADUANA","PAIS4","CODPAI4","CODSAL3","ODSAL3","DEPTOPROCED","VIA4","BANDERA4","REGIMEN4","MODAD4","FORPA4","CERORI3","SISESP4","POSARA","DPTOR4","UNIDAD4","CODUNI4","CANTIDA4","PBK4","PNK4","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,201200000,"08",33,"KG",220,221.46,220,400.4,934272.58,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,201300010,"08",33,"KG",462,465.06,462,2841.3,6631116.39,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,201300090,"08",33,"KG",15126,15226.54,15126,21531.04,50231990.85,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,204210000,"08",33,"KG",15400,15501.03,15400,34650,80788798.9,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,206100000,"08",33,"KG",1500,1509.86,1500,750,1749376.2,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,713319000,"05",33,"KG",1188,1198.67,1188,1465.2,3403937.84,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,1004009000,"05",33,"KG",1800,1816.16,1800,3763,8742163.59,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,1101000000,"08",33,"KG",40000,40640,40000,12800,29778302.72,0,3400,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,1102200000,"05",33,"KG",440,443.95,440,482.7,1121403.76,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,1701111000,"05",33,"KG",2640,2663.7,2640,2149,4992535.1,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,2009900000,"05",61,"L",1050,2601.18,2585.21,3156.9,7334078.19,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,2207200000,"05",61,"L",525,2596.1,2573,4025,9350839.35,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,2936900000,"05",33,"KG",1,1,1,62.5,145199.37,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,3003900000,"05",33,"KG",7,7.9,7,70,162623.29,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,3304200000,"05",33,"KG",14,14.13,14,22,51110.18,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,3304990000,"05",33,"KG",8,8.07,8,121.65,282616.05,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,3401300000,"05",33,"KG",1.02,1.13,1.02,22,51110.18,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,9603100000,"05",11,"U",1440,551.91,547,2405,5587271.71,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"002",2,8,2,3923290000,"08",11,"U",1440,2.37,2,5,11728,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"002",2,8,2,4802100000,"08",33,"KG",2,2.37,2,4,9382.4,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"002",2,8,2,6301900000,"08",11,"U",1,14.2,12,25,58640,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"002",2,8,2,6302210000,"08",11,"U",3,34.32,29,59,138390.41,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"002",2,8,2,6303110000,"08",11,"U",5,37.87,32,63,147772.81,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"002",2,8,2,7013390000,"08",11,"U",1,4.73,4,8,18764.8,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"002",2,8,2,8414510000,"08",11,"U",2,7.26,6.6,35,82096,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"002",2,8,2,9401800000,"08",11,"U",5,163.3,138,275,645040.03,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"002",2,8,2,9403500000,"08",11,"U",4,792.83,670,1340,3143104.13,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"002",2,8,2,9403600000,"08",11,"U",9,339.62,287,573,1344028.86,0,0,0,0
