"FECH","ADUANA","PAIS4","CODPAI4","CODSAL3","ODSAL3","DEPTOPROCED","VIA4","BANDERA4","REGIMEN4","MODAD4","FORPA4","CERORI3","SISESP4","POSARA","DPTOR4","UNIDAD4","CODUNI4","CANTIDA4","PBK4","PNK4","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,8425429000,"08",11,"U",1,127.94,121.54,284.53,675605.1,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,713409000,"08",33,"KG",0.9,4.85,0.9,0.25,593.62,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,802110000,"08",33,"KG",0.55,2.2,0.55,3.82,9070.44,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,1102200000,"08",33,"KG",76,409.94,76,28.63,67980.79,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,1102900000,"08",33,"KG",0.37,2,0.37,0.4,949.78,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,1104220000,"08",33,"KG",2.91,15.7,2.91,5.89,13985.56,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,1518009000,"08",33,"KG",1.2,4.8,1.2,0.8,1899.57,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,1601000000,"08",33,"KG",10.1,54.48,10.1,16.74,39748.46,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,1901909000,"08",33,"KG",0.2,0.8,0.2,0.12,284.94,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2001901000,"08",33,"KG",1.38,7.42,1.38,4.36,10352.65,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2001909000,"08",33,"KG",0.38,2.05,0.38,1,2374.46,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2003100000,"08",33,"KG",0.55,2.97,0.55,1.41,3347.99,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2005400000,"08",33,"KG",1.1,5.9,1.1,3.37,8001.93,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2005590000,"08",33,"KG",0.6,3.24,0.6,0.73,1733.36,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2005909000,"08",33,"KG",0.31,1.67,0.31,0.51,1210.97,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2008111000,"08",33,"KG",1,5.39,1,0.56,1329.7,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2008601000,"08",33,"KG",0.13,0.67,0.13,0.61,1448.42,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2008709000,"08",33,"KG",0.54,2.91,0.54,0.98,2326.97,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2009790000,"08",61,"L",3.5,14,3.5,1.19,2825.61,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2103200000,"08",33,"KG",0.5,2.7,0.5,0.87,2065.78,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2103302000,"08",33,"KG",0.25,1.35,0.25,0.35,831.06,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2103901000,"08",33,"KG",0.12,0.65,0.12,0.35,831.06,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2103902000,"08",33,"KG",6.63,35.78,6.63,38.85,92247.77,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2103909000,"08",33,"KG",1.72,9.28,1.72,3.99,9474.1,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2104101000,"08",33,"KG",20,107.88,20,1.9,4511.47,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2104200000,"08",33,"KG",1.6,8.63,1.6,5.04,11967.28,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2209000000,"08",61,"L",0.5,2.7,0.5,0.3,712.34,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2526200000,"08",33,"KG",11.1,59.87,11.1,10.68,25359.23,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,2905110000,"08",33,"KG",0.46,2.48,0.46,0.79,1875.82,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,3207300000,"08",33,"KG",9.03,48.7,9.03,10.99,26095.32,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,3303000000,"08",33,"KG",44.71,241.17,44.71,53.44,126891.14,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,3304100000,"08",33,"KG",4.15,14.88,4.15,72,170961.12,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,3304200000,"08",33,"KG",0.5,2.7,0.5,18.02,42787.77,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,3304300000,"08",33,"KG",1.6,1.76,1.6,24.18,57414.44,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,3305100000,"08",33,"KG",34.6,186.63,34.6,20.56,48818.9,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,3307200000,"08",33,"KG",40,215.76,40,6.3,14959.1,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,3401191000,"08",33,"KG",3.5,18.88,3.5,3.4,8073.16,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,3401200000,"08",33,"KG",45.27,241.44,45.27,51.78,122949.54,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,3405300000,"08",33,"KG",0.22,1.19,0.22,0.32,759.83,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,3808101100,"08",33,"KG",0.75,4.05,0.75,4.6,10922.52,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,3824909990,"08",33,"KG",0.12,0.65,0.12,2.09,4962.62,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,4001300000,"08",33,"KG",0.6,3.24,0.6,0.32,759.83,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,4911100000,"08",33,"KG",0.2,1.08,0.2,10,23744.6,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,7610100000,"08",33,"KG",100,539.4,100,276.8,657250.53,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,7615110000,"08",11,"U",7,1.78,0.44,16.29,38679.95,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,8415900000,"08",11,"U",1,1.08,0.2,5,11872.3,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,9603100000,"08",11,"U",11,166.18,34.04,17.81,42289.13,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,9603909000,"08",11,"U",26,44.89,8.32,28.19,66936.02,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,3301190000,"08",33,"KG",63.35,69.69,63.35,1082.4,2570115.5,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,3307490000,"08",33,"KG",7678.3,7744.1,7678.3,9691.84,23012886.41,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,3402200000,"08",33,"KG",1164.58,1174.56,1164.58,1470,3490456.2,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,3402909090,"08",33,"KG",154.48,155.8,154.48,195,463019.7,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,3802100000,"08",33,"KG",469.17,516.09,469.17,312,740831.52,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,3808101900,"08",33,"KG",190.13,191.76,190.13,240,569870.4,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,3808401000,"08",33,"KG",2894.83,2919.64,2894.83,3654,8676276.84,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"047",1,"198",1,8,2,604990000,"08",33,"KG",9840,9840,9840,1053.36,2501161.19,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,1,6802210000,"08",82,"M2",535.41,17995,17990,6928,16204107.04,4919,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,2,1101000000,"08",33,"KG",40000,40640,40000,12800,30493440,0,3400,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,2,3404902000,"08",33,"KG",27.39,30.12,27.39,33,77184.69,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,2,3925200000,"08",11,"U",80,1310,1310,6698,15572113.22,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,2,6804210000,"08",11,"U",3,27.78,25,376,879437.68,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"580",1,"198",1,8,1,3924109000,"13",11,"U",62500,830,800,2368.5,5623908.51,1485.05,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"580",1,"198",1,8,2,7317000000,"05",33,"KG",20600,21840,20600,17509,41574420.14,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"580",1,"198",1,8,2,8302109000,"17",11,"U",8872,450,445,1735.76,4121492.69,0,0,0,175
503,"02",47,"ANT",2,"BAQ","08",1,"580",1,"002",2,8,2,6802210000,"08",82,"M2",10.92,550,546,65,152030.45,0,0,0,0
