"FECH","ADUA","PAIS","COD_PAI4","COD_SAL1","COD_SAL","DPTO2","VIA","BANDERA","REGIM","MODAD","FINALID","CER_ORI1","SISESP","POSAR","DPTO1","UNID","CODUNI2","CANTI","PBK","PNK","FOBDOL","FOBPES","AGRENA","FLETES","SEGURO","OTROSG","NIT","RAZ_SIAL"
1001,35,239,"ECU",35,"BUN",5,1,23,1,198,1,1,1,3206410000,5,33,"KG",1800,1871.89,1800,6480,12746678.4,6055.17,85.62,0,0,"890906397","NUBIOLA COLOMBIA PIGMENTOS S.A."
1001,35,239,"ECU",35,"BUN",5,1,23,1,198,1,1,1,3206499900,5,33,"KG",1050,1091.94,1050,6510,12805690.8,1600,86.02,0,0,"890906397","NUBIOLA COLOMBIA PIGMENTOS S.A."
1001,35,239,"ECU",35,"BUN",5,1,23,1,198,1,1,2,3606900000,5,33,"KG",180,187.19,180,600,1180248,0,7.93,0,0,"890906397","NUBIOLA COLOMBIA PIGMENTOS S.A."
1001,35,239,"ECU",35,"BUN",5,1,23,1,198,1,8,1,1905310000,5,33,"KG",15228,16790.55,15228,30078,59165832.24,28284.51,567.97,29.12,0,"811014994","COMPAÑIA DE GALLETAS NOEL S.A.S."
1001,35,239,"ECU",35,"BUN",5,1,23,1,198,1,8,1,1905901000,5,33,"KG",13883.66,14911.44,13883.66,25892.16,50931950.09,23082.22,732.03,25.29,0,"811014994","COMPAÑIA DE GALLETAS NOEL S.A.S."
1001,35,239,"ECU",35,"BUN",5,1,23,1,199,1,1,1,2509000000,5,33,"KG",78000,78600,78000,12194,24038276.08,12110.59,0,0,0,"830027386","OMYA ANDINA S.A."
1001,35,239,"ECU",35,"BUN",5,1,43,1,198,1,1,1,3824909990,5,33,"KG",130000,131500,130000,34166.6,66892052.81,32382.08,4810,0,0,"830027386","OMYA ANDINA S.A."
1001,35,239,"ECU",35,"BUN",5,1,43,1,198,1,1,2,5601220000,5,33,"KG",2400,2540,2400,440000,867776800,0,630,0,0,"811025192","COMERCIALIZADORA INTERNACIONAL SIN FRONTERAS S.A."
1001,35,239,"ECU",35,"BUN",5,1,221,1,198,1,1,1,2523210000,5,33,"KG",186200,189260,186200,28861,58334141.81,25617.02,0,0,0,"890100251","CEMENTOS ARGOS S.A."
1001,35,239,"ECU",35,"BUN",5,1,221,1,198,1,1,1,3824909990,5,33,"KG",130000,131500,130000,34166.6,67033844.2,32382.08,4810,0,0,"830027386","OMYA ANDINA S.A."
1001,35,239,"ECU",35,"BUN",5,1,221,1,198,1,1,1,3922109000,5,11,"U",224,159.15,136.79,584.64,1195138.63,341.43,0,0,0,"890900099","INDUSTRIAS ESTRA S.A"
1001,35,239,"ECU",35,"BUN",5,1,221,1,198,1,1,1,3923900000,5,11,"U",80000,523.68,450.12,1923.74,3932567.02,1433.85,0,0,0,"890900099","INDUSTRIAS ESTRA S.A"
1001,35,239,"ECU",35,"BUN",5,1,221,1,198,1,1,1,3924109000,5,11,"U",2690,1602.12,1377.07,5885.33,12030968.14,3951.87,0,0,0,"890900099","INDUSTRIAS ESTRA S.A"
1001,35,239,"ECU",35,"BUN",5,1,221,1,198,1,1,1,3924900000,5,11,"U",730,523.02,449.55,1921.33,3927640.41,981.75,0,0,0,"890900099","INDUSTRIAS ESTRA S.A"
1001,35,239,"ECU",35,"BUN",5,1,221,1,198,1,1,1,8509900000,5,11,"U",300,129.52,111.33,475.79,972624.19,275.96,0,0,0,"890900099","INDUSTRIAS ESTRA S.A"
1001,35,239,"ECU",35,"BUN",5,1,221,1,198,1,1,1,9617000000,5,11,"U",1696,378.3,325.16,1389.61,2840682.46,1033.73,0,0,0,"890900099","INDUSTRIAS ESTRA S.A"
1001,35,239,"ECU",35,"BUN",5,1,221,1,198,1,1,2,3924109000,5,11,"U",600,61.2,48,342.91,700986.91,0,0,0,0,"890900099","INDUSTRIAS ESTRA S.A"
1001,35,239,"ECU",35,"BUN",5,1,221,1,198,1,8,2,3005901000,5,33,"KG",11211,13260.73,11211,48798.9,98508036.35,0,0,0,0,"890908196","LABORATORIOS HIGIETEX S.A."
1001,35,239,"ECU",35,"BUN",5,1,221,5,401,1,8,2,7209170090,5,33,"KG",38080,38420,38080,29564,58594665.44,0,900,0,0,"890802586","ARME S.A."
1001,35,239,"ECU",35,"BUN",5,1,221,5,401,1,8,2,7209270010,5,33,"KG",64050,64770,64050,51811.5,102688320.54,0,1350,0,0,"890802586","ARME S.A."
1001,35,239,"ECU",35,"BUN",5,1,351,1,198,1,1,1,6908900000,25,82,"M2",130.97,261.85,260.37,8392.29,16497647.6,7004.74,0,0,0,"860002536","COMPAÑIA COLOMBIANA DE CERAMICA S.A. COLCERAMICA S.A"
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,2509000000,5,33,"KG",104000,104800,104000,16744,32942145.6,16629.47,3952,0,0,"830027386","OMYA ANDINA S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,2523210000,5,33,"KG",108000,109870,108000,15822,31979584.62,14043.61,0,0,0,"890100251","CEMENTOS ARGOS S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,2821101000,5,33,"KG",14500,15046.18,14500,18700,37062652,18600.89,209.08,0,0,"890906397","NUBIOLA COLOMBIA PIGMENTOS S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,2833295000,5,33,"KG",22000,22764,22000,20900,41422964,10300,558,0,0,"890906397","NUBIOLA COLOMBIA PIGMENTOS S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,3206200000,5,33,"KG",2550,2646.05,2550,9630,19086274.8,5800,107.67,0,0,"890906397","NUBIOLA COLOMBIA PIGMENTOS S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,3206410000,5,33,"KG",5700,5914.7,5700,22520,44633739.2,21043.59,251.79,0,0,"890906397","NUBIOLA COLOMBIA PIGMENTOS S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,3506910000,5,33,"KG",10020,10674,10020,37235.15,75260057.53,26976.87,444,34.26,0,"800026092","H.B. FULLER COLOMBIA LTDA"
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,3919100000,5,33,"KG",5538.1,6081.04,5538.1,23100.3,45438915.49,12019.79,196.06,18.55,0,"890925215","PRODUCTOS AUTOADHESIVOS ARCLAD S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,3919909000,5,33,"KG",9247.35,10146.48,9247.35,36756.69,72553328.08,19125.61,328.4,29.53,0,"890925215","PRODUCTOS AUTOADHESIVOS ARCLAD S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,3924109000,5,11,"U",10248,1229.06,1038.23,6326.16,12451401.15,5834.24,0,0,0,"890900307","INDUSTRIAS METALURGICAS UNIDAS S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,4811411000,5,33,"KG",36819.91,40238.59,36819.91,106719.86,216375532.47,79776.43,1327.11,86.41,0,"890925215","PRODUCTOS AUTOADHESIVOS ARCLAD S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,4811419000,5,33,"KG",233.9,255.36,233.9,638.4,1305036.43,369.2,8.64,0.52,0,"890925215","PRODUCTOS AUTOADHESIVOS ARCLAD S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,6908900000,25,82,"M2",144.03,262.32,259.41,7785.99,15315665.21,6288.9,0,0,0,"860002536","COMPAÑIA COLOMBIANA DE CERAMICA S.A. COLCERAMICA S.A"
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,7615191900,5,11,"U",6686,3680.23,3108.86,24428.32,48080796.54,15707.72,0,0,0,"890900307","INDUSTRIAS METALURGICAS UNIDAS S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,1,7616999000,5,33,"KG",1961.96,2238.95,1961.96,38518.4,75571945.25,31192.61,0,0,0,"890937546","C.I. LAMINAIRE S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,2,2835299000,5,33,"KG",1600,1660.27,1600,8000,15855680,0,89.45,0,0,"890906397","NUBIOLA COLOMBIA PIGMENTOS S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,2,4008190000,5,33,"KG",1981.8,2022.68,1981.8,14128,27807294.72,0,0,0,0,"860002274","ETERNA S A"
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,2,4008290000,5,33,"KG",3040.7,3103.42,3040.7,20243,39843082.32,0,0,0,0,"860002274","ETERNA S A"
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,2,5601220000,5,33,"KG",5670,6000,5670,1260000,2478924000,0,1890,0,0,"811017589","C.I. CONFORT  JEANS ASOCIADOS S.A"
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,2,5601220000,5,33,"KG",4800,5080,4800,880000,1724298400,0,1260,0,0,"811025192","COMERCIALIZADORA INTERNACIONAL SIN FRONTERAS S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,1,2,7616999000,5,33,"KG",602.04,687.05,602.04,2094.96,4110248.67,0,0,0,0,"890937546","C.I. LAMINAIRE S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,8,1,6908900000,25,82,"M2",155.99,264.62,261.03,7777.65,15308281.84,6169.38,0,0,0,"860002536","COMPAÑIA COLOMBIANA DE CERAMICA S.A. COLCERAMICA S.A"
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,8,2,3213101000,5,33,"KG",2449.7,2564.27,2449.7,3791.14,7749962.12,0,0,0,0,"900142215","PINTURAS FANTASIA BORDALIQUIDO S.A"
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,8,2,3213900000,5,33,"KG",331.43,346.93,331.43,2370.1,4845029.52,0,0,0,0,"900142215","PINTURAS FANTASIA BORDALIQUIDO S.A"
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,8,2,3506100000,5,33,"KG",144.1,150.84,144.1,155.6,318082.19,0,0,0,0,"900142215","PINTURAS FANTASIA BORDALIQUIDO S.A"
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,8,2,3907100000,5,33,"KG",201.74,211.18,201.74,2640.49,5397768.87,0,0,0,0,"900142215","PINTURAS FANTASIA BORDALIQUIDO S.A"
1001,35,239,"ECU",35,"BUN",5,1,434,1,198,1,8,2,4911100000,5,33,"KG",43.23,45.25,43.23,374,764542.02,0,0,0,0,"900142215","PINTURAS FANTASIA BORDALIQUIDO S.A"
1001,35,239,"ECU",35,"BUN",5,1,434,1,199,1,1,1,3809920000,5,33,"KG",20000,21200,20000,25800,50675844,19866,700,0,0,"900161367","ORICA CHEMICALS COLOMBIA S A S"
1001,35,239,"ECU",35,"BUN",5,1,434,1,199,1,1,2,3924109000,5,11,"U",10914,1573.73,1232.75,7058.46,13892743.31,0,0,0,0,"890900307","INDUSTRIAS METALURGICAS UNIDAS S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,199,1,1,2,3924900000,5,11,"U",1044,270.76,212.1,1335.12,2627836.59,0,0,0,0,"890900307","INDUSTRIAS METALURGICAS UNIDAS S.A."
1001,35,239,"ECU",35,"BUN",5,1,434,1,199,1,1,2,9603909000,5,11,"U",4284,1132.23,886.92,3502.32,6893406.32,0,0,0,0,"890900307","INDUSTRIAS METALURGICAS UNIDAS S.A."
1001,35,239,"ECU",35,"BUN",5,1,580,1,198,1,1,1,3809920000,5,33,"KG",20000,21200,20000,25800,50553294,19866,700,0,0,"900161367","ORICA CHEMICALS COLOMBIA S A S"
1001,35,239,"ECU",35,"BUN",5,1,580,1,198,1,1,1,6908900000,5,82,"M2",37152,50898.2,49521.2,54743.04,107747441.05,50188.21,0,0,0,"860002536","COMPAÑIA COLOMBIANA DE CERAMICA S.A. COLCERAMICA S.A"
1001,35,239,"ECU",35,"BUN",5,1,580,1,198,1,1,2,2530900000,5,33,"KG",115000,115000,115000,20700,41026572,0,3854.48,428.28,0,"890926985","MEJISULFATOS S.A."
1001,35,239,"ECU",35,"BUN",5,1,580,1,198,1,1,2,2833210000,5,33,"KG",115000,115000,115000,21850,43305826,0,4068.62,452.07,0,"890926985","MEJISULFATOS S.A."
1001,35,239,"ECU",35,"BUN",5,1,580,1,198,1,1,2,3105909000,5,33,"KG",46000,46000,46000,24150,47864334,0,4496.9,499.66,0,"890926985","MEJISULFATOS S.A."
1001,35,239,"ECU",35,"BUN",5,1,741,1,198,1,1,1,3912310000,5,33,"KG",24000,24160,24000,32640,64435603.2,2118.34,550,0,0,"890904138","AMTEX S.A."
1001,35,239,"ECU",35,"BUN",11,1,23,1,198,1,1,2,3917329900,11,33,"KG",1824,2192,1824,9504,18695128.32,0,1139,0,0,"860451763","PROMOCIONES FANTASTICAS S A"
1001,35,239,"ECU",35,"BUN",11,1,23,1,198,1,1,2,7311009000,11,11,"U",7,849.73,570,3178,6251380.24,0,0,4.6,0,"860023411","INGENIERIA DE REFRIGERACION INDUSTRIAL ROJAS HERMANOS S.A."
1001,35,239,"ECU",35,"BUN",11,1,23,1,198,1,1,2,7607190000,11,33,"KG",512.42,568.04,512.42,6405.25,12599639.17,0,0,0,0,"830012971","ALUPACK LTDA"
1001,35,239,"ECU",35,"BUN",11,1,23,1,198,1,1,2,8413200000,11,11,"U",15,235.47,175,3874.96,7622356.32,0,0,0,0,"860027231","HELBERT Y CIA S A"
1001,35,239,"ECU",35,"BUN",11,1,23,1,198,1,1,2,8418999000,11,11,"U",22,4393.27,2947,40305,79283159.4,0,0,58.4,0,"860023411","INGENIERIA DE REFRIGERACION INDUSTRIAL ROJAS HERMANOS S.A."
1001,35,239,"ECU",35,"BUN",11,1,23,1,198,1,1,2,8481400090,11,11,"U",11,21.53,16,358.35,704903.12,0,0,0,0,"860027231","HELBERT Y CIA S A"
1001,35,239,"ECU",35,"BUN",11,1,23,1,198,1,1,2,8481809900,11,11,"U",2367,2941.31,2186,48436.07,95277624.58,0,0,0,0,"860027231","HELBERT Y CIA S A"
1001,35,239,"ECU",35,"BUN",11,1,23,1,198,1,1,2,8481909000,11,11,"U",12,2.69,2,45.69,89875.89,0,0,0,0,"860027231","HELBERT Y CIA S A"
1001,35,239,"ECU",35,"BUN",11,1,43,1,198,1,1,1,3812309000,11,33,"KG",24900,27540,24900,156008.36,305436287.37,79731.78,612.64,0,0,"860006853","CARBOQUIMICA S.A"
1001,35,239,"ECU",35,"BUN",11,1,221,1,4,1,8,2,9805000000,11,11,"U",92,2350,2345,3000,5904720,0,0,0,0,"700054842","HAZ ROMERO CARLOS RODRIGO"
1001,35,239,"ECU",35,"BUN",11,1,221,1,198,1,8,1,1904100000,11,33,"KG",51716.08,62372.77,51716.08,125794.46,255716447.09,113714.06,0,0,0,"890900535","KELLOGG DE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",11,1,351,1,198,1,1,1,2106902900,11,33,"KG",12414.6,12949.2,12414.6,32898.69,64724882.71,18765.18,650,206,1850,"830077389","GIVAUDAN COLOMBIA S A"
1001,35,239,"ECU",35,"BUN",11,1,351,1,198,1,1,1,3808941900,11,33,"KG",2347.2,2445.01,2347.2,6991.38,13743724.72,5663.02,0,0,0,"860002693","3M COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",11,1,351,1,198,1,1,1,6805300000,11,33,"KG",441.6,460,441.6,6868.77,13502696.74,5972.57,0,0,0,"860002693","3M COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",11,1,351,1,198,1,8,1,3405400000,11,33,"KG",2304,2400.01,2304,2325.88,4572238.16,1790.93,0,0,0,"860002693","3M COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",11,1,351,1,198,1,8,2,3921130000,11,33,"KG",72,75,72,455.76,895937.57,0,0,0,0,"860002693","3M COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,1,1,8418999000,11,11,"U",18248,29866.74,26822.24,71363.84,140171427.25,49127,1106.01,0,0,"900136900","BRUS REFRIGERATION OF COLOMBIA LTDA"
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,1,2,8481300000,11,11,"U",298,161.27,112,2787.7,5634527.12,0,0,0,0,"860027231","HELBERT Y CIA S A"
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,1,2,8481809900,11,11,"U",2404,2194.38,1524,37913.84,76631832.55,0,0,0,0,"860027231","HELBERT Y CIA S A"
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,1,2,8481909000,11,11,"U",60,27.36,19,478.2,966542.62,0,0,0,0,"860027231","HELBERT Y CIA S A"
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,1,3211000000,11,33,"KG",13450,14973.99,13450,74543,152383036.89,31843.69,2017.5,0,0,"860032657","PRODUCCIONES QUIMICAS S.A."
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,1,3921120000,11,33,"KG",7770.9,9258.73,7770.9,51623.5,105530307.41,44134.83,440.86,0,0,"890906119","PLASTIQUIMICA S A"
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,1,3923309900,11,11,"U",263600,6112.9,4744.8,19595.51,39049540.42,16760.04,1181.49,0,0,"860513290","PRODUCTORES DE ENVASES FARMACEUTICOS S A S PROENFAR S A S"
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,1,3923309900,11,11,"U",320880,1849.3,1604.4,11163.95,22821681.51,9518.38,351.25,0,0,"860530547","MULTIDIMENSIONALES S.A."
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,1,3923509000,11,11,"U",313200,649.82,563.76,6317.07,12913544.01,5678.41,198.75,0,0,"860530547","MULTIDIMENSIONALES S.A."
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,1,5903100000,11,82,"M2",6978.78,5253.27,4409.1,29290.5,59876518.82,27582.28,250.14,0,0,"890906119","PLASTIQUIMICA S A"
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,1,8309900000,11,33,"KG",615.94,659.64,615.94,13141.44,26864125.89,10143.65,550,19.72,0,"860530547","MULTIDIMENSIONALES S.A."
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,1,8418999000,11,11,"U",12600,24199.29,19695.29,51857.99,103217261.76,33592.27,1056.02,0,0,"900136900","BRUS REFRIGERATION OF COLOMBIA LTDA"
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,2,2928001000,11,33,"KG",2290,2461.1,2290,6338.4,12957147.43,0,313.5,0,0,"860032657","PRODUCCIONES QUIMICAS S.A."
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,2,3808921900,11,33,"KG",11000,11275,11000,83678,166751844.84,0,1522,0,0,"860003215","PROFICOL S.A."
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,2,7208252000,11,33,"KG",300,529.21,300,2072.4,4129837.27,0,139.3,0,0,"800182042","COMERCIALIZADORA BECOR S A"
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,2,7415330000,11,33,"KG",38,67.03,38,720,1434801.6,0,48.4,0,0,"800182042","COMERCIALIZADORA BECOR S A"
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,2,8301600000,11,11,"U",3200,98.79,56,1896.4,3779107.99,0,127.47,0,0,"800182042","COMERCIALIZADORA BECOR S A"
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,2,8302420000,11,11,"U",500,158.76,90,7213,14373922.14,0,484.83,0,0,"800182042","COMERCIALIZADORA BECOR S A"
1001,35,239,"ECU",35,"BUN",11,1,434,1,198,1,8,2,8513109000,11,11,"U",3024,436.2,403.8,6864.48,13505177.95,0,0,0,0,"900058192","OSRAM DE COLOMBIA ILUMINACIONES S.A."
1001,35,239,"ECU",35,"BUN",11,1,434,1,104,2,8,2,3904210000,11,33,"KG",133232,133718,133232,33500.72,67711990.29,0,2805,0,0,"860005050","PAVCO S.A."
1001,35,239,"ECU",35,"BUN",11,1,580,1,198,1,1,2,2501002000,11,33,"KG",25000,25100,25000,5500,10820700,0,556,0,0,"800221789","BRINSA S.A."
1001,35,239,"ECU",35,"BUN",13,1,434,1,198,1,8,1,3923302000,13,11,"U",44000,538.75,484,1135.2,2320609.9,561.9,0,0,0,"890402974","CORPORACION PLASTICA S.A."
1001,35,239,"ECU",35,"BUN",13,1,434,1,198,1,8,1,3923509000,13,11,"U",695,28.05,25.2,215.6,440735.99,177.35,0,0,0,"890402974","CORPORACION PLASTICA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,198,1,1,2,8414309100,17,11,"U",60,250.89,249,2711.7,5543338.49,0,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,198,1,1,2,9107000000,17,11,"U",150,14.61,14,391.5,800316.05,0,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,199,1,1,1,8418102000,17,11,"U",296,16772.4,14461.03,61209.71,121977485.89,35266.74,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,199,1,1,1,8418103000,17,11,"U",228,13313.91,11479.15,47099.87,93859678.94,30069.03,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,199,1,1,1,8418109000,17,11,"U",61,4793.84,4133.21,21157.76,42162760.97,16846.3,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,199,1,1,1,8418212000,17,11,"U",125,5256.37,4532,18992.94,37848750.97,12363.89,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,199,1,1,1,8418213000,17,11,"U",61,3000.84,2587.3,10252.72,20431415.36,6389.68,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,199,1,1,2,7323949000,17,11,"U",70,40.26,35,114.3,227774.75,0,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,199,1,1,2,8418999000,17,11,"U",1578,907.56,789,2500.02,4981989.86,0,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,199,1,1,2,9032100000,17,11,"U",26,14.95,13,306.78,611345.05,0,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,107,2,1,2,8418992000,17,11,"U",6,0.65,0.61,43.86,89659.93,0,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,107,2,1,2,8418999000,17,11,"U",1011,181.71,167.63,800.67,1603973.85,0,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,107,2,1,2,8421399000,17,11,"U",268,29.03,27.19,142.04,290362.43,0,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,107,2,1,2,8501109200,17,11,"U",80,8.67,8.12,242.4,495521.35,0,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,107,2,1,2,8516800000,17,11,"U",16,1.73,1.62,20,40884.6,0,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,107,2,1,2,9032100000,17,11,"U",220,23.83,22.32,734.65,1501793.57,0,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,221,1,107,2,1,2,9107000000,17,11,"U",82,8.88,8.32,214.02,437506.1,0,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,434,1,198,1,1,1,7308909000,17,33,"KG",420,432.37,420,900,1765773,334.97,0,0,0,"890800450","INDUMA S.C.A."
1001,35,239,"ECU",35,"BUN",17,1,434,1,198,1,1,1,7317000000,17,33,"KG",531.2,546.84,531.2,878,1722609.66,372.27,0,0,0,"890800450","INDUMA S.C.A."
1001,35,239,"ECU",35,"BUN",17,1,434,1,198,1,1,1,8302109000,17,11,"U",18890,1225.45,1190.4,3916.1,7683270.72,2918.23,0,0,0,"890800450","INDUMA S.C.A."
1001,35,239,"ECU",35,"BUN",17,1,434,1,198,1,1,1,8302420000,17,11,"U",600,240.89,234,474,929973.78,183.8,0,0,0,"890800450","INDUMA S.C.A."
1001,35,239,"ECU",35,"BUN",17,1,434,1,198,1,1,1,8302490000,17,11,"U",50688,2180.19,2117.84,5538.68,10866724,3343.15,0,0,0,"890800450","INDUMA S.C.A."
1001,35,239,"ECU",35,"BUN",17,1,434,1,198,1,1,1,8536901000,17,11,"U",103770,7484.07,7270.02,16894.35,33146207.87,7243.62,0,0,0,"890800450","INDUMA S.C.A."
1001,35,239,"ECU",35,"BUN",17,1,434,1,198,1,1,1,8538900000,17,11,"U",35000,1116.95,1085,3850,7553584.5,2322.32,0,0,0,"890800450","INDUMA S.C.A."
1001,35,239,"ECU",35,"BUN",17,1,580,1,198,1,1,1,8418102000,17,11,"U",143,8036.29,6930.73,28532.33,56125375.7,15939.6,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,580,1,198,1,1,1,8418103000,17,11,"U",957,56402.96,48643.53,201144.98,395668267.26,130740.26,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,580,1,198,1,1,1,8418109000,17,11,"U",47,3793.55,3271.67,17092.26,33621842.8,13774.65,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,580,1,198,1,1,1,8418212000,17,11,"U",224,9415.27,8120,33961.87,66805715.24,22105.78,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",17,1,580,1,198,1,1,1,8418213000,17,11,"U",86,4278.92,3690.26,13859.56,27262863.28,8415.53,0,0,0,"890801748","MABE COLOMBIA S.A."
1001,35,239,"ECU",35,"BUN",19,1,169,1,198,1,8,1,3920100000,19,33,"KG",6335.61,6623.92,6335.61,18167.42,36203671.23,14988.2,442.44,0,0,"890900161","PRODUCTOS FAMILIA  S.A."
1001,35,239,"ECU",35,"BUN",19,1,169,1,198,1,8,1,5603110000,19,82,"M2",36350,760.08,727,4416.79,8801690.78,2441.87,107.56,0,0,"890900161","PRODUCTOS FAMILIA  S.A."
1001,35,239,"ECU",35,"BUN",19,1,218,1,198,1,8,1,3920100000,19,33,"KG",16193.33,16871.69,16193.33,42457.76,83124651.68,35016.98,464.24,0,0,"817000680","FAMILIA DEL PACIFICO LTDA"
1001,35,239,"ECU",35,"BUN",19,1,218,1,198,1,8,1,5603110000,19,82,"M2",58850,1226.31,1177,8575.59,16789461.61,4741.1,93.77,0,0,"817000680","FAMILIA DEL PACIFICO LTDA"
1001,35,239,"ECU",35,"BUN",19,1,434,1,198,1,8,1,3004101000,19,33,"KG",2702.67,2825.69,2702.67,85291.68,172392396.53,79169.06,0,0,0,"817001644","GENFAR S.A"
1001,35,239,"ECU",35,"BUN",19,1,434,1,198,1,8,1,3004102000,19,33,"KG",15.6,15.96,15.6,304.92,616307.35,303.09,0,0,0,"817001644","GENFAR S.A"
1001,35,239,"ECU",35,"BUN",19,1,434,1,198,1,8,1,3004201900,19,33,"KG",2925.06,3075.4,2925.06,104326.3,210865360.81,99515.42,0,0,0,"817001644","GENFAR S.A"
