FECH,ADUANA,PAIS4,CODPAI4,CODSAL,CODSAL3,DEPTO_PROCED,VIA4,BANDERA4,REGIMEN4,MODAD4,FORPA4,CERORI3,SISESP4,POSARA4,DTOR4,UNIDAD4,CODUNI4,CANTIDA4,PBK4,PNK4,FOBDOL4,FOBPES4,AGRENA4,FLETES4,SEGURO4,OTROSG4,NIT,RAZ_SIAL
701,03,850,VEN,3,BOG,11,4,169,1,198,1,8,2,8714950000,11,11,U,2,1.19,1,531.12,1185183.66,0,0,0,0,860025792,SOFASA S.A.
701,03,850,VEN,3,BOG,11,4,169,1,198,1,8,2,9017203000,11,11,U,340,4.76,4,30.6,68553.79,0,0,0,0,860029441,ALLERGAN DE COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,169,1,198,1,8,2,9018190000,11,11,U,212,31,27,14628,32955128.64,0,0,0,0,830098794,SENSORMED LTDA
701,03,850,VEN,3,BOG,11,4,169,1,198,1,8,2,9026200000,05,11,U,10,7,6,700,1566964,0,350,0,150,860013704,CRYOGAS S.A
701,03,850,VEN,3,BOG,11,4,169,1,199,1,2,2,6105100000,11,11,U,1610,90.34,82.13,4105.5,9238935.09,0,0,0,0,830136707,PROMOCIONALES DE IMPACTO
701,03,850,VEN,3,BOG,11,4,169,1,002,2,8,2,3302900000,11,33,KG,4,5,4,20,44521.2,0,0,0,0,860030605,FIRMENICH S.A
701,03,850,VEN,3,BOG,11,4,169,1,002,2,8,2,3302900000,11,33,KG,4,6,4,20,44585.8,0,0,0,0,860030605,FIRMENICH S.A CODIGO ALTEX 156
701,03,850,VEN,3,BOG,11,4,169,1,002,2,8,2,4819200000,11,11,U,29476,526,479.5,294.76,656837.29,0,0,0,0,860000753,BOEHRINGER INGELHEIM S.A.
701,03,850,VEN,3,BOG,11,4,169,1,002,2,8,2,4820100000,11,11,U,360,129,110,220,490243.6,0,0,0,0,830017658,TECNOSUMA INTERNACIONAL S.A. SUCURSAL COLOMBIA
701,03,850,VEN,3,BOG,11,4,169,1,002,2,8,2,9608101000,11,11,U,30,7,5,9,20253.42,0,0,0,0,830136707,PROMOCIONALES DE IMPACTO
701,03,850,VEN,3,BOG,11,4,169,1,004,2,8,2,9805000000,11,11,U,24,685,616,50,94290,0,0,0,0,79946159,MATEO VILLAMIL MEJIA
701,03,850,VEN,3,BOG,11,4,169,1,198,2,1,2,4902909000,11,11,U,520,238,217.2,1144,2537449.2,0,0,0,0,830056702,GRUPO DE PUBLICACIONES LATINOAMERICANAS S.A.
701,03,850,VEN,3,BOG,11,4,169,1,198,2,1,2,8475900000,11,11,U,87,1,0.24,881.62,1983980.02,0,100,0,0,890900118,CRISTALERIA PELDAR S.A.
701,03,850,VEN,3,BOG,11,4,169,1,198,2,8,2,4820200000,11,11,U,100,53,50,580,1310469.4,0,0,0,0,830018146,ROCKWELL COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,169,1,198,2,8,2,4902909000,11,11,U,1050,748,706.3,2677.5,5938828.88,0,0,0,0,830056702,GRUPO DE PUBLICACIONES LATINOAMERICANAS S.A
701,03,850,VEN,3,BOG,11,4,169,1,198,2,8,2,4910000000,11,11,U,909,949,909,2272.5,5048017.88,0,0,0,0,860001965,LAFAYETTE S.A.
701,03,850,VEN,3,BOG,11,4,169,1,198,2,8,2,6203430000,11,11,U,157,166,157,6272.3,13912651.35,0,0,0,0,19364954,JESUS ANTONIO GUTIERREZ VARGAS CREACIONES PUBLICIDAD
701,03,850,VEN,3,BOG,11,4,169,1,198,2,8,2,8475900000,11,11,U,90,4.5,4.5,1904.35,4285511.15,0,100,0,0,890900118,CRISTALERIA PELDAR S.A.
701,03,850,VEN,3,BOG,11,4,169,1,198,2,8,2,9031809000,11,11,U,3,8,7,2133,4775339.07,0,0,0,0,800210504,R & V ELECTRONICA LTDA
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,3304200000,25,33,KG,18.89,24,18.89,1458.71,3253472.02,0,765.61,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,3701309000,11,82,M2,14.88,478,455,11262.48,25107334.04,0,0,0,0,890100454,DUPONT DE COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,3707900000,11,33,KG,145,186,145,1868.24,4158814.33,0,426.66,0,60,860002120,IBM DE COLOMBIA & CIA S.C.A
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,4901910000,11,11,U,700,753.2,681.24,9902,22308017.76,0,848.39,99.02,0,830046124,MR. BOOKS LTDA.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,4901999000,11,11,U,300,28,25,831,1861705.92,0,294.68,25,50,800040880,"DISTRIBUIDORA Y EDITORA AGUILAR, ALTEA TAURUS, ALFAGUARA S.A"
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,4901999000,11,11,U,277,405,403.5,10367.75,23331377.25,0,513.58,25.92,0,800177584,EDITORIAL EL MANUAL MODERNO (COLOMBIA) LTDA
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,4901999000,11,11,U,50,53.8,48.66,952.5,2145868.2,0,81.61,9.53,0,830046124,MR. BOOKS LTDA.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,4901999000,11,11,U,4146,5341,5070,68711.9,153178751.55,0,5900,0,0,830074291,THOMSON LEARNING DE COLOMBIA SA
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,5112111000,11,82,M2,18,3.36,3,145.8,324559.55,0,0,0,0,830034717,ISERNIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,5208220000,11,82,M2,30,10.08,9,61.5,136902.69,0,0,0,0,830034717,ISERNIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,5208290000,11,82,M2,62.3,16.8,15,124.6,277367.08,0,0,0,0,830034717,ISERNIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,5208320000,11,82,M2,29.2,10.08,9,58.4,130001.9,0,0,0,0,830034717,ISERNIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,5208420000,11,82,M2,80.5,22.41,20,234.8,522678.89,0,0,0,0,830034717,ISERNIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,5208430000,11,82,M2,61.7,22.41,20,125.2,278702.71,0,0,0,0,830034717,ISERNIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,5208490000,11,82,M2,147.02,25.77,23,239.65,533475.28,0,0,0,0,830034717,ISERNIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,5309190000,11,82,M2,30.8,10.08,9,66.22,147409.69,0,0,0,0,830034717,ISERNIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,5309290000,11,82,M2,144.7,28.01,25,332.37,739875.56,0,0,0,0,830034717,ISERNIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,5407109000,11,82,M2,533,121,102.34,13287.69,29622114.44,0,251.96,147.79,0,890100454,DUPONT DE COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,7009100000,11,11,U,2,6.22,5.5,46.88,105922.08,0,0,0,0,860025792,SOFASA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8304000000,11,11,U,1005,219.45,200,1457.25,3279366.26,0,0,0,0,830136707,PROMOCIONALES DE IMPACTO
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8407340090,11,11,U,1,112,102,4865.99,10892615.93,0,0,0,0,860038515,COMPAÑIA COLOMBIANA AUTOMOTRIZ  S.A
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8416202000,05,11,U,1,14.21,13.5,847,1881483.45,0,278.34,14.09,21.14,890922265,INDISA.  S.A
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8421399000,05,11,U,1,4.74,4.5,54,119952.9,0,17.75,0.9,1.35,890922265,INDISA.  S.A
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8470100000,11,11,U,5000,329.18,300,6100,13727318,0,0,0,0,830136707,PROMOCIONALES DE IMPACTO
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8471490000,11,11,U,11,16,15,1645.71,3710532.97,0,0,0,224.34,860002433,UNISYS DE COLOMBIA S.A
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8471800000,11,11,U,1,7,5.5,2291.83,5114172.81,0,0,0,0,830004259,HEWLETT PACKARD COLOMBIA S.A.  UAP COD. 246
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8481909000,05,11,U,2,12.63,12,225,499803.75,0,73.94,3.74,5.62,890922265,INDISA.  S.A
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8517700000,11,11,U,3,4,2,7989,17897916.48,0,360,90,0,800057310,NEC DE COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8523402100,11,11,U,230,32,26,603,1339474.05,0,0,0,0,860007972,SONY BMG MUSIC ENTERTAINMENT COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8523402200,11,11,U,301,48,35,1024,2313656.32,0,0,0,0,860007972,SONY BMG MUSIC ENTERTAINMENT COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8528690000,11,11,U,3,968,870,17850,39651097.5,0,0,0,0,860034714,PROCALCULO PROSIS S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8708299000,11,11,U,5,6.78,6,648.05,1464223.61,0,0,0,0,860025792,SOFASA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,8802309000,11,11,U,1,4020,4020,140000,311648400,0,0,0,0,800177984,AVIONES Y HELICOPTEROS DE COLOMBIA  AVIHECO S.A
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,9021399000,11,11,U,20,5,3,31251.73,70328268.16,0,0,0,0,890101815,JOHNSON & JOHNSON  DE COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,9032200000,05,11,U,1,4.74,4.5,22,48869.7,0,7.23,0.37,0.55,890922265,INDISA.  S.A
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,9032899000,05,11,U,1,3.68,3.5,54,119952.9,0,17.75,0.9,1.35,890922265,INDISA.  S.A
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,9102110000,11,11,U,70,142.64,130,586.6,1320072.91,0,0,0,0,830136707,PROMOCIONALES DE IMPACTO
701,03,850,VEN,3,BOG,11,4,169,5,401,1,8,2,9608101000,11,11,U,7000,109.73,100,3790,8528940.2,0,0,0,0,830136707,PROMOCIONALES DE IMPACTO
701,03,850,VEN,3,BOG,11,4,196,1,198,1,2,2,8512309000,11,11,U,360,144,135,5040,11387527.2,0,0,120,110,860352296,ALARMAS MAXIGUARD  S.A
701,03,850,VEN,3,BOG,11,4,239,1,198,1,1,1,7007210000,11,11,U,98,2671,1595,58082.31,129475711.76,44493.51,0,0,0,860535706,AGP DE COLOMBIA S.A
701,03,850,VEN,3,BOG,11,4,239,1,198,1,1,1,7007210000,11,11,U,263,7309,4660,167987.18,373940974.47,132615.86,1512,0,0,860535706,AGP DE COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,239,1,198,1,2,2,3923309000,11,11,U,50000,425,415,11250,25043175,0,0,0,0,860510595,COSMEPLAS LTDA
701,03,850,VEN,3,BOG,11,4,239,1,198,1,2,2,4901999000,11,11,U,500,2037,1885,97500,216581625,0,0,0,0,800166974,TECNICAS AMERICANAS DE ESTUDIO PARA COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,239,1,198,1,8,2,3002309000,11,33,KG,140,185,140,20600,46550232,0,225,40,0,860002538,NOVARTIS DE COLOMBIA SA
701,03,850,VEN,3,BOG,11,4,239,1,198,1,8,2,3004102000,11,33,KG,724,1138,724,20419.2,46141674.63,0,244.8,61.2,0,860002538,NOVARTIS DE COLOMBIA SA
701,03,850,VEN,3,BOG,11,4,239,1,198,1,8,2,3004322000,11,33,KG,457.25,608.31,457.25,37648.26,83928889.54,0,2264.83,220.27,0,860002538,NOVARTIS DE COLOMBIA SA
701,03,850,VEN,3,BOG,11,4,239,1,198,1,8,2,3004502000,11,33,KG,1853.95,2466.44,1853.95,27319.4,60902865.23,0,1643.47,159.84,0,860002538,NOVARTIS DE COLOMBIA SA
701,03,850,VEN,3,BOG,11,4,239,1,198,1,8,2,3004903000,11,33,KG,1290.8,1717.24,1290.8,33401.83,74462365.6,0,2009.37,195.43,0,860002538,NOVARTIS DE COLOMBIA SA
701,03,850,VEN,3,BOG,11,4,239,1,198,1,8,2,3808500019,11,33,KG,500,538,500,9377,21189394.44,0,824,24,0,860002538,NOVARTIS DE COLOMBIA SA
701,03,850,VEN,3,BOG,11,4,239,1,198,1,8,2,7007210000,11,11,U,3,69,36,350,790902,0,0,0,0,830139560,GLASSEK S.A.
701,03,850,VEN,3,BOG,11,4,239,1,198,1,8,2,9403700000,11,11,U,1,48,23,429,967253.43,0,455,0,0,830096993,C.I. EN SERIE DISEÑO LTDA
701,03,850,VEN,3,BOG,11,4,239,1,002,2,8,2,3926909090,11,11,U,789,82,50,748.75,1663235.81,0,0,0,0,79719479,JOHAN ADOLFO DIAZ PINZON
701,03,850,VEN,3,BOG,11,4,239,1,002,2,8,2,7007210000,11,11,U,1,63,16,100,222135,0,0,0,0,860535706,AGP DE COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,239,5,401,1,8,2,8471300000,25,11,U,3,11,9,7863,17440998.93,0,0,0,0,860002590,BRENNTAG COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,1,1,3303000000,25,33,KG,1942,2100,1942,16975.15,37999212.78,13300.34,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,1,1,3304100000,25,33,KG,34.11,36.46,34.11,1321.21,2963750.45,1073.16,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,1,1,3304200000,25,33,KG,481.36,508.92,481.36,18311.9,40765506.39,17598.67,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,1,1,3304300000,25,33,KG,23.61,24.95,23.61,345.48,769059.21,153.57,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,1,1,3304910000,25,33,KG,1612.4,1705.34,1612.4,5138.44,11446664.33,4869.97,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,1,1,3304990000,25,33,KG,39.91,43.93,39.91,1888.09,4222991.78,883.22,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,1,2,3303000000,25,33,KG,449.34,474,449.34,2047.03,4540537.71,0,1739,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,1,2,3304100000,25,33,KG,21.08,34.79,21.08,768.19,1714132.27,0,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,1,2,7117190000,25,33,KG,21.36,44.61,21.36,1453.65,3254417.08,0,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,2,1,3303000000,25,33,KG,3337.24,3577.99,3337.24,21705.72,48327146.18,15791.27,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,2,1,3304100000,25,33,KG,168.03,186.07,168.03,6125.17,13710465.83,5953.94,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,2,1,3304200000,25,33,KG,366.02,401.77,366.02,10396.54,23345415.78,7251.93,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,2,1,3304910000,25,33,KG,485.13,565.94,485.13,12217.45,27231725.32,6414.53,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,2,1,3304990000,25,33,KG,1290.98,1559.83,1290.98,26468.25,59499709.12,18733.04,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,2,2,3303000000,25,33,KG,1064.3,1120,1064.3,4841.52,10889751.87,0,3639,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,2,2,3304100000,25,33,KG,109.5,120.43,109.5,3888.74,8740262.28,0,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,2,2,3304990000,25,33,KG,503.7,570.16,503.7,4015.54,9026745.31,0,1915,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,2,2,3305900000,25,33,KG,115.82,124.34,115.82,429.14,969611.79,0,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,2,2,3307100000,25,33,KG,635.57,699.57,635.57,3784.01,8520919.13,0,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,2,2,3926200000,25,11,U,1309,154.6,118.14,2196.03,4888494.54,0,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,2,2,3926909090,11,11,U,774,2.5,2,1471.99,3325858.37,0,0,0,0,830143020,MAZDEL PLAZAS RODRIGUEZ S EN C
701,03,850,VEN,3,BOG,11,4,249,1,198,1,8,1,3303000000,25,33,KG,9565.28,10067.75,9565.28,122451.05,273283892.86,65611.7,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,8,1,3304990000,25,33,KG,203.44,219.24,203.44,5884.09,13100125.89,5091.93,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,8,2,3307200000,25,33,KG,469.11,541.9,469.11,1918.19,4297359.42,0,0,0,0,800018359,BEL-STAR S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,8,2,7326909000,11,11,U,1,4.22,3.5,70.18,158692.42,0,0,0,10.79,860002304,GENERAL MOTORS COLMOTORES S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,8,2,8310000000,11,11,U,3,0.73,0.63,9.19,20780.62,0,0,0,1.41,860002304,GENERAL MOTORS COLMOTORES S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,8,2,8518290000,11,11,U,8,3.62,3,91.04,205861.47,0,0,0,13.99,860002304,GENERAL MOTORS COLMOTORES S.A.
701,03,850,VEN,3,BOG,11,4,249,1,198,1,8,2,8523809000,11,11,U,1,0.5,0.2,1700,3770787,0,95,0,0,800091162,SOPORTE & CIA  LTDA
701,03,850,VEN,3,BOG,11,4,249,1,198,1,8,2,8708995000,11,11,U,1,27.15,22.5,89.87,203215.84,0,0,0,13.81,860002304,GENERAL MOTORS COLMOTORES S.A.
701,03,850,VEN,3,BOG,11,4,249,5,401,1,8,2,4010110000,11,33,KG,0.21,0.5,0.21,5.2,11758.34,0,0,0,40,860002304,GENERAL MOTORS COLMOTORES S.A.
701,03,850,VEN,3,BOG,11,4,249,5,401,1,8,2,7009100000,11,11,U,1,2.3,2,69.32,156623.69,0,0,0,40,860002304,GENERAL MOTORS COLMOTORES S.A.
701,03,850,VEN,3,BOG,11,4,249,5,401,1,8,2,8708302390,11,11,U,2,5.6,5.42,2128.38,4808925.62,0,0,0,80,860002304,GENERAL MOTORS COLMOTORES S.A
701,03,850,VEN,3,BOG,11,4,249,5,401,1,8,2,8708939900,11,11,U,1,11.5,10,342.28,759214.69,0,0,0,0,860002304,GENERAL MOTORS COLMOTORES S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,1,2,8523402100,11,11,U,4225,435,423,18835.46,41928864.09,0,0,0,0,800195291,EMI MUSIC COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,2,2,4901999000,11,11,U,200,625,580,34000,76658780,0,0,0,0,800166974,TECNICAS AMERICANAS DE ESTUDIO PARA COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,2,2,4901999000,11,11,U,400,343.7,323.03,4380,9771822.8,0,550.18,56.78,0,830085514,LICITELCO S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,2,2,4911990000,11,33,KG,180,187,180,8500,18853935,0,245,50,0,830085514,LICITELCO S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,2,2,6108220000,11,11,U,714,70.58,26.72,2446.74,5506094.76,0,0,0,0,860006644,FORFIT DE COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,2,2,6108320000,11,11,U,42,6.6,6,452.52,1018341.96,0,0,0,0,860006644,FORFIT DE COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,2,2,6110301000,11,11,U,3788,683.99,675.6,30304,67622769.92,0,1939.3,181.84,0,830108202,INVERSIONES COMERCIALES EUROMODA LTDA. C.I.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,2,2,6208220000,11,11,U,36,3.54,1.34,348.3,783807.35,0,0,0,0,860006644,FORFIT DE COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,2,2,6212100000,11,11,U,624,61.71,23.36,5749.92,12939504.97,0,0,0,0,860006644,FORFIT DE COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,2,2,6215200000,11,11,U,4342,784.01,774.4,13026,29067258.48,0,833.6,78.16,0,830108202,INVERSIONES COMERCIALES EUROMODA LTDA. C.I.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,2,2,8523293110,11,11,U,10200,1140.3,1000.97,31620,70388017.2,0,2094.83,148.22,0,830085514,LICITELCO S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,4202121000,25,11,U,400,240.5,240,4748,10644921.04,0,610.44,47.48,0,832006705,JUPITER MEDIA DISTRIBUIDORES S.A
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,4202210000,11,11,U,8,1.74,1.61,75.68,170993.66,0,0,0,0,52196029,VARGAS CELY YENNY / DEITECH DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,4202220000,11,11,U,5,1.08,1,47.3,106871.04,0,0,0,0,52196029,VARGAS CELY YENNY / DEITECH DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,4203100000,11,11,U,11,12.36,11.43,538.1,1215799.28,0,0,0,0,52196029,VARGAS CELY YENNY / DEITECH DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,4203300000,11,11,U,6,1.63,1.51,71.04,160509.91,0,0,0,0,52196029,VARGAS CELY YENNY / DEITECH DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,4819200000,25,11,U,400,240.5,240,252,564978.96,0,32.39,2.52,0,832006705,JUPITER MEDIA DISTRIBUIDORES S.A
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6109100000,11,11,U,3,0.77,0.71,33.54,75781.28,0,0,0,0,52196029,VARGAS CELY YENNY / DEITECH DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6110309000,11,11,U,4,0.32,0.3,47,106193.21,0,0,0,0,52196029,VARGAS CELY YENNY / DEITECH DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6114300000,11,11,U,45,9.43,8.73,474.84,1072867.74,0,0,0,0,52196029,VARGAS CELY YENNY / DEITECH DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6114300000,11,11,U,2,1.6,1.52,17.94,40031.67,0,0,0,0,830082282,DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6204320000,11,11,U,406,188.16,156,9538.2,21271286.97,0,0,0,0,800043852,C.I. CLASICOS DE LA ELITE LTDA
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6204420000,11,11,U,82,109.39,84,1385.8,3118576.6,0,0,0,0,800043852,C.I. CLASICOS DE LA ELITE LTDA
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6204520000,11,11,U,8,2.54,2.35,110.68,250073.71,0,0,0,0,52196029,VARGAS CELY YENNY / DEITECH DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6204520000,11,11,U,148,49.25,44,2160.8,4799893.08,0,0,0,0,800043852,C.I. CLASICOS DE LA ELITE LTDA
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6204520000,11,11,U,4,3.2,3.04,35.72,79706.32,0,0,0,0,830082282,DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6204590000,11,11,U,102,34.7,31,1448.4,3217403.34,0,0,0,0,800043852,C.I. CLASICOS DE LA ELITE LTDA
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6204620000,11,11,U,102,46.54,43.05,1930.91,4362755.98,0,0,0,0,52196029,VARGAS CELY YENNY / DEITECH DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6204620000,11,11,U,1007,328.66,274,15750.9,35215682.74,0,0,0,0,800043852,C.I. CLASICOS DE LA ELITE LTDA
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6204620000,11,11,U,197,158.2,150.44,1732.1,3865042.58,0,0,0,0,830082282,DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6204690000,11,11,U,188,195.34,150,3045.6,6853757.33,0,0,0,0,800043852,C.I. CLASICOS DE LA ELITE LTDA
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6206300000,11,11,U,2170,408.39,356,28550.4,63900604.66,0,0,0,0,800043852,C.I. CLASICOS DE LA ELITE LTDA
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6206900000,11,11,U,4,1.33,1.23,58,131046.94,0,0,0,0,52196029,VARGAS CELY YENNY / DEITECH DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6206900000,11,11,U,330,162.11,136,5801.6,12910782.34,0,0,0,0,800043852,C.I. CLASICOS DE LA ELITE LTDA
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,6212900000,11,11,U,7,2.25,2.08,98.17,221808.24,0,0,0,0,52196029,VARGAS CELY YENNY / DEITECH DESIGN FOR WOMAN S.A.
701,03,850,VEN,3,BOG,11,4,850,1,198,1,8,2,8526910000,11,11,U,104,39,30,8736,19738380.48,0,0,0,0,900026595,INVESTIGACION Y TECNOLOGIA S.A.
701,03,850,VEN,3,BOG,11,4,850,5,401,1,1,2,8523402100,11,11,U,2792,74.94,71,2792.38,6216005.42,0,0,0,0,800195291,EMI MUSIC COLOMBIA S.A.
701,03,850,VEN,3,BOG,11,4,850,5,401,1,1,2,8523402200,11,11,U,60,1.06,1,646.4,1438925.18,0,0,0,0,800195291,EMI MUSIC COLOMBIA S.A.
701,03,850,VEN,3,BOG,25,4,169,1,198,1,2,1,8523402100,25,11,U,23195,2009,1904.98,18210.7,40797795.42,10171.35,3165.38,222.62,0,830000323,CD SYSTEMS DE COLOMBIA S.A.
