"FECH","ADUA","PAIS","COD_PAI4","COD_SAL1","COD_SAL","DPTO2","VIA","BANDERA","REGIM","MODAD","FINALID","CER_ORI1","SISESP","POSAR","DPTO1","UNID","CODUNI2","CANTI","PBK","PNK","FOBDOL","FOBPES","AGRENA","FLETES","SEGURO","OTROSG","NIT","RAZ_SIAL"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,4202210000,11,11,"U",26,34.35,30,141.5,274453.4,0,0,0,0,"900065108","COLOMBIAN SPECIAL PRODUCTS LTDA . C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,4202210000,11,11,"U",105,65.5,62,1399.5,2766107.54,0,0,0,0,"900162404","FERMORAN CUEROS E.U"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,4202210000,11,11,"U",105,49,40,1100,2157430,0,0,0,0,"900162844","EDUNI PIEL LTDA"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,4202310000,11,11,"U",1761,455,425,8716.95,17221295.87,0,0,0,0,"830137489","DART LEATHER LTDA"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,4202310000,11,11,"U",1473,40.65,35.5,4152.5,8054189,0,0,0,0,"900065108","COLOMBIAN SPECIAL PRODUCTS LTDA . C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,4202310000,11,11,"U",160,117,100,2252,4416847.6,0,0,0,0,"900162404","FERMORAN CUEROS E.U"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,4202911000,11,11,"U",90,171.08,148,2643.75,5182178.29,0,0,0,0,"830020166","ANDES BAGS LTDA"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,4202911000,11,11,"U",30,32.5,30,705,1387531.65,0,0,0,0,"900162404","FERMORAN CUEROS E.U"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,4202911000,11,11,"U",300,534,400,8250,16001700,0,0,0,0,"900162844","EDUNI PIEL LTDA"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,4911100000,76,33,"KG",15,15.86,15,884,1720741.36,0,161.39,0,0,"805026720","EQUILIBRIUM INTERNATIONAL CORPORATION C.I. LTDA"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,5007900000,5,82,"M2",15.74,2.82,2.6,102.7,206716.61,0,0,0,0,"890900197","C.I. CONFECCIONES COLOMBIA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,5112111000,5,82,"M2",26.28,4.82,4.44,170.36,342904.02,0,0,0,0,"890900197","C.I. CONFECCIONES COLOMBIA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,6103430000,11,11,"U",85,27.08,22,2805,5527673.25,0,0,0,0,"830043668","JTG TORRALBA HERMANOS S. EN C"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,6104420000,13,11,"U",91,24,20,3720,7386800.88,0,0,0,0,"45430136","NASLY AMIN PRETELT"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,6105209000,11,11,"U",140,36.92,30,2217.6,4370113.44,0,0,0,0,"830043668","JTG TORRALBA HERMANOS S. EN C"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,6107110000,76,11,"U",45,10.6,10,285.45,561802.71,0,34.55,0,0,"805026720","EQUILIBRIUM INTERNATIONAL CORPORATION C.I. LTDA"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,6203410000,5,11,"U",78,35.46,32.7,6083.48,12244950.21,0,0,0,0,"890900197","C.I. CONFECCIONES COLOMBIA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,6203490000,5,11,"U",26,11.8,10.88,1866.8,3757532.38,0,0,0,0,"890900197","C.I. CONFECCIONES COLOMBIA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,6204620000,76,11,"U",49,10.6,10,980,1928767.4,0,118.62,0,0,"805026720","EQUILIBRIUM INTERNATIONAL CORPORATION C.I. LTDA"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,6211120000,76,11,"U",195,22.5,20,2646,5305441.68,0,0,0,0,"805028257","LA ISLA FASHION GROUP SANCHEZ RIVERA S EN C.S."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,6212200000,76,11,"U",214,42.37,40,4136.22,8106193.85,0,598.74,0,0,"805026720","EQUILIBRIUM INTERNATIONAL CORPORATION C.I. LTDA"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,6212900000,76,11,"U",22,10.57,10,44,85647.76,0,8.03,0,0,"805026720","EQUILIBRIUM INTERNATIONAL CORPORATION C.I. LTDA"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,7117190000,11,33,"KG",45,47.8,45,5500,11076890,0,0,0,0,"800167134","MATISSE GROUP C.I.S.A"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,8708802010,11,11,"U",1456,7115,6422,27174.4,54476519.68,0,2654,102,1052,"860515812","GABRIEL DE COLOMBIA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,5,2,9403600000,11,11,"U",2,448,270,8040,16192399.2,0,0,0,0,"860076921","JIMECO S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,6,1,603110000,25,11,"U",262000,10997.98,10386.5,56256.25,109729121.49,55092.09,0,0,0,"8301018483","C.I. RIEGEL FARMS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,6,1,603110000,25,11,"U",400,20,19,135.5,269014.93,131.43,0,0,0,"8600255658","FLORES DE LOS ANDES LTDA. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,6,1,603110000,25,11,"U",18000,810,765,3060,6131444.4,2980.02,0,0,0,"8603505643","SOC. DE COMERCIALIZACION INTERNACIONAL INVERPALMAS"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,6,1,603121000,25,11,"U",800,19,18,128,256116.48,118.82,0,0,0,"8000236222","FLORES SILVESTRES S.A. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,6,1,603121000,25,11,"U",26850,805.5,760.75,1879.5,3766029.33,1779.87,0,0,0,"8603505643","SOC. DE COMERCIALIZACION INTERNACIONAL INVERPALMAS"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,6,1,603129000,25,11,"U",800,19,18,144,288131.04,139.84,0,0,0,"8000236222","FLORES SILVESTRES S.A. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,6,1,603129000,25,11,"U",5800,126,119,392,785466.08,359.38,0,0,0,"8603505643","SOC. DE COMERCIALIZACION INTERNACIONAL INVERPALMAS"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,6,1,603193000,25,11,"U",248030,10377.55,9801,40861.2,79526194.22,40470.55,0,0,0,"8301018483","C.I. RIEGEL FARMS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,6,1,603193000,25,11,"U",200,10,9.5,40,79414,29.2,0,0,0,"8600255658","FLORES DE LOS ANDES LTDA. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,6,1,603193000,25,11,"U",1505,670.13,628.25,3523,6857660.42,3211.21,0,0,0,"8600491000","SUASUQUE S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,6,1,603199000,25,11,"U",2850,171,161.5,426,830029.58,419.53,0,0,0,"8301018483","C.I. RIEGEL FARMS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,6,1,603199000,25,11,"U",120,29.87,28,336,654037.44,326.56,0,0,0,"8600491000","SUASUQUE S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,6,2,7010901000,25,11,"U",24960,13029,12730,12589.19,25339773.42,0,0,0,0,"890900118","CRISTALERIA PELDAR S.A PELDAR S.A   U.A.P  CODIGO 469"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,5,11,"U",45850,7461.24,7017.52,10858.58,21539271.52,9743.93,0,0,0,"8000236222","FLORES SILVESTRES S.A. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,5,11,"U",126669,6971,6193.9,31650,62186855.46,30541.99,0,0,0,"8110382558","C.I. ROSAS DE LA VEGA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",286275,11889,11216,51529.5,101064808.35,50279.77,0,0,0,"8000151471","FLORES SELECTAS LTDA C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",21900,976.5,922.25,4961,9940554.14,4863.69,0,0,0,"8000674669","C.I. AGRICOLA  EL RETIRO S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",19025,1377.99,1293.24,5707.5,11109877.05,5654.98,0,0,0,"8000767045","C.I. GRANADA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",71500,3420,3230,22072.5,43290794.25,21760.37,0,0,0,"8000804250","MAGNA FLOWERS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",1150,64,60,375,752778.75,368.95,0,0,0,"8001425801","C.I. TEUCALI FLOWERS LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",129075,5923,5635,36336.5,71720668.46,35951.34,0,0,0,"8001578951","FLORES VALDAYA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",11352,546.75,486.5,2624.13,5208609.31,2575.09,0,0,0,"8002330342","C.I. COFLEXPO S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",48450,1895,1789,9387,18411114.67,6532.97,0,0,0,"8002374185","CASUPA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",66580,1140,1002,11173.5,22183308.23,10882.85,0,0,0,"8002444675","C.I. COMERCIALIZADORA SAN JOSE LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",21125,897,844,3606,7225486.44,3513.78,0,0,0,"8300189219","C.I. INFINITY FLOWERS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",8050,390,372.26,1813,3532558.55,1793.78,0,0,0,"8300455654","FLORES DE LAS INDIAS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",9872,486,459,1809.9,3528273.36,1790.72,0,0,0,"8300686042","C.I. FLORES DE APOSENTOS LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",149633,5400,5130,23370.19,45615919.75,22716.96,0,0,0,"8300729841","C.I. RDP FLORAL COLOMBIA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",29075,1543.5,1457.75,4652,9298441.8,4292.34,0,0,0,"8300907422","C.I. HACIENDA SANTA PAULA ROSES LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",104725,4337.78,4111.85,14761.25,28733363.58,14346.9,0,0,0,"8300937419","C.I. FANTASY FLOWERS LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",24090,1493.57,1427.77,5863.75,11519347.67,5801.58,0,0,0,"8301184152","RAINFOREST FARMS & BOUQUETS LTDA. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",8200,272,255,615,1197122.1,578.56,0,0,0,"8301259596","FLORES 3A LTDA. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",108925,5870,5283,28407.25,55307421.22,28225.98,0,0,0,"8301357736","C.I. MIRAFLORES S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",154565,8060,7601.75,38641.25,75802415.51,37713.54,0,0,0,"8600361914","TAG FLOWERS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",119800,5609,5280.5,27554,53851781.75,27021.68,0,0,0,"8600462829","DE LA PAVA GUEVARA E HIJOS LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",900,53.23,50.5,201.15,390150.54,199.65,0,0,0,"8600503711","C.I. FLORES DE TIMANA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",9300,713,682,2418,4712464.38,1902.72,0,0,0,"8600550393","C.I. FLORES CONDOR DE COLOMBIA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",108999,6124.5,5784.25,29601.54,58195336.39,20063.87,0,0,0,"8600664419","C.I. FLORES DE SUESCA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",29927,1826.54,1736.61,4884.32,9556945.05,4751.34,0,0,0,"8603505643","SOC. DE COMERCIALIZACION INTERNACIONAL INVERPALMAS"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",34025,1744,1645,8027,16091726.9,7875.81,0,0,0,"8604009168","C.I. PLANTACIONES DELTA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",129272,7149.99,6737.7,21937,42756026.92,21372.66,0,0,0,"8605052639","ROSAS SABANILLA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",37700,1967.01,1868.98,8756.25,17065143.19,6088.83,0,0,0,"8605218137","FLORES AURORA S.A. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",69000,2837,2686.5,19416.5,38177233.85,19115.28,0,0,0,"8605221016","C.I. INVESIONES AUMER LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",15340,672,630,2036.3,4012834.6,1079.95,0,0,0,"8605290976","MANJUI S.A. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",2675,126,119,588,1146264.84,581.77,0,0,0,"8605317038","C.I. AGRICOLA  ALTIPLANO LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,11,11,"U",214150,10600,10010.5,59962,117483156.28,59027.13,0,0,0,"8605332193","TOTO FLOWERS S.A. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",184400,7376,6915,36880,73933336,36060.64,0,0,0,"29932312","ORLANDO RAMIREZ CONTRERAS"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",242550,8624,8085,43659,87357729.69,42581.25,0,0,0,"8000109919","INVERSIONES CUBIVAN & CIA. S.C.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",528989,26650.04,25206,113984.28,224623121.38,98605.24,0,0,0,"8000136387","FLORES SAGARO S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",32110,2826.86,2642,6011.8,11761434.07,5431.03,0,0,0,"8000236222","FLORES SILVESTRES S.A. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",48456,2332.67,2213.5,11430,22870401.3,5141.98,0,0,0,"8000275182","C.I. COMERCIALIZADORA CARIBBEAN LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",33825,790.01,738.21,1941.25,3791459.18,1836.73,0,0,0,"8000355835","S.B. TALEE DE COLOMBIA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",135941,8541.34,6359.5,31243.72,62143121,30295.65,0,0,0,"8000507146","AGRICOLA CARDENAL S.A. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",120745,5373.66,5056.5,28188.45,55500627.15,27618.32,0,0,0,"8000674669","C.I. AGRICOLA  EL RETIRO S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",31500,1222.5,1102,5325,10466910.72,5215.9,0,0,0,"8000687990","C.I. AGRICOLA ACEVEDO LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",74275,4148.86,3876.75,17250,34299910.08,17081.6,0,0,0,"8000767045","C.I. GRANADA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",36868,1790.5,1669.25,8501.72,16685226.96,8356.54,0,0,0,"8000804250","MAGNA FLOWERS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",33400,1608,1514,7799.5,15610372.27,7716.82,0,0,0,"8000893619","AGRICOLA CIRCASIA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",381220,10880,10200,95305,191303814.45,63501.72,0,0,0,"8000964949","FLORES DEL HATO LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",4500,252,238,1114,2171085.74,1102.19,0,0,0,"8001006397","AGRICOLA EL CORTIJO S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",1713040,48944,45885,411129.6,800656035.64,277718.07,0,0,0,"8001019325","FLORES EL CIPRES LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",37160,1818,1717,9463.25,18648753.62,7570.6,0,0,0,"8001148670","MONGIBELLO LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",20375,782,736,4309.5,8622921.65,4094.02,0,0,0,"8001218236","C.I. VUELVEN S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",392800,15696,14715,90344,175858209.76,59833.26,0,0,0,"8001238575","FLORES JAYVANA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",12600,756,714,3144,6311297.04,3111.92,0,0,0,"8001320940","FLORES MARAVILLA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",475720,13600,12750,104658.4,203721761.93,70696.74,0,0,0,"8001324699","FLORES EL TANDIL LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",1174593,47943,45279.5,164443.02,323645240.95,36868.13,0,0,0,"8001330637","C.I. FALCON FARMS DE COLOMBIA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",109575,7774.5,7342.58,20421.75,40114413.16,18694.79,0,0,0,"8001374430","C.I. FLORES PRISMA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",13675,672,630,4604,9190600.9,4554.68,0,0,0,"8001425801","C.I. TEUCALI FLOWERS LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",456415,25548.48,24129.12,90223.69,177709091.01,88195.66,0,0,0,"8001457643","C.I. BEST FARMS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",105770,6048,5670,16923.2,32941685.73,10587.53,0,0,0,"8001589273","C.I. FLORA NOVA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",57012,2210,2032,7600.8,14964414.98,7347.47,0,0,0,"8001590378","ROSALINDA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",215460,14368,13470,47401.2,93363773.58,31583.42,0,0,0,"8001954294","FLORES DEL CACIQUE LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",106880,4068.43,3610.75,18467,36323889.03,17912.99,0,0,0,"8002030992","C.I. LAVISA BEALLS ROSES DE COLOMBIA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",12000,411,403,1890,3678960.6,1836.68,0,0,0,"8002081320","TINGUA GARDENS LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",431280,18608,17445,60379.2,118118335.44,40786.15,0,0,0,"8002180429","QUALITY FLOWERS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",200,8.5,8,50,100254,49.13,0,0,0,"8002181617","C.I. GAIA FARMS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",466440,15536,14565,111945.6,220493651.04,75619.25,0,0,0,"8002271038","FLORES EL ALJIBE LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",148973,6048,5695,34752.5,68451250.76,24186.35,0,0,0,"8002374185","CASUPA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",137380,5561,5270.5,21718.2,42642542.31,21110.25,0,0,0,"8002444675","C.I. COMERCIALIZADORA SAN JOSE LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",12775,651.76,603,3753.75,7496932.47,3659.45,0,0,0,"8002525907","C.I. AGRICOLA DE LAS MERCEDES S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",208560,10416,9765,37540.8,73074668.83,25358.82,0,0,0,"8300023116","FLORES EL PINO LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",87774,4772.75,4492,21302.23,42384774.64,20520.25,0,0,0,"8300107380","C.I. SUNSHINE BOUQUET COLOMBIA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",10075,510,480,1209,2426958.69,1164.23,0,0,0,"8300351437","ROSAS DE SOPO S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",1653001,88108.27,83912.64,350367.8,699765261.39,184716.43,0,0,0,"8300393116","ROSAMINA C.I. S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",470550,24804,23426,117637.5,228986099.25,98815.5,0,0,0,"8300423228","EXCELLENCE FLOWERS"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",95131,4215.63,3921.75,16858.82,33002924.26,16680.12,0,0,0,"8300455654","FLORES DE LAS INDIAS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",613680,30656,28740,98188.8,193397569.92,66326.54,0,0,0,"8300467331","MELODY FARMS LTDA"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",374,120,106,395,778406.75,382.08,0,0,0,"8300560439","SABANILLA C.I. LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",51275,2362.5,2237.13,9833,19400232.55,9732.97,0,0,0,"8300686042","C.I. FLORES DE APOSENTOS LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",61334,3021.08,2832.45,12668.1,24937629.51,12563.5,0,0,0,"8300807516","C.I. ROYAL FARMS LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",25550,1125,1062.5,4088,7969269.84,3974.47,0,0,0,"8300907422","C.I. HACIENDA SANTA PAULA ROSES LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",1604160,70064,65685,352915.2,708445501.63,238394.22,0,0,0,"8300916830","C.I. SNF LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",41186,1836,1728,8920.86,17883648.04,6681.72,0,0,0,"8300932378","C.I. MYSTERY FLOWERS LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",128,10,9,5.76,11212.07,5.36,0,0,0,"8301060552","C.I. BLOMMS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",40350,2160,2040,9256,18217011.28,9079.85,0,0,0,"8301160064","VALLEY FLOWERS LTDA. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",16740,720,675,3348,6711735.6,3273.62,0,0,0,"8301178254","INVERSIONES LOS MANZANOS LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",30728,1899,1688,3536.65,6952225.75,3400.11,0,0,0,"8301206979","S.C.I. VALENTINA TRADING S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",34893,1602,1513,7544.46,14702620.35,7391.91,0,0,0,"8301246415","C.I. COLFLOR S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",4950,126.7,119.66,697,1356738.38,691.56,0,0,0,"8301340759","FLORES SANTA ISABEL S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",18432,960,864,3073.1,6024781.82,3044.83,0,0,0,"8301357736","C.I. MIRAFLORES S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",10450,653.33,580,2018,3928117.72,1950.18,0,0,0,"8301457904","AGRICOLA SAN SEBASTIAN C.I. LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",206797,11158,9983.5,50696.05,101703454.17,46447.53,0,0,0,"8320015810","C.I. FILLCO FLOWERS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",1098160,51871.48,44611.14,201089.39,402426969.8,175779.37,0,0,0,"8600324365","FLORES DEL RIO S.A. C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",26900,1656,1564,6725,13245896.25,6605.47,0,0,0,"8600361914","TAG FLOWERS S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",324175,15117.41,14869,90753.79,178843956.26,89918.86,0,0,0,"8600433450","C.I. AYURA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",621900,24880,23325,111942,217912892.04,75616.61,0,0,0,"8600435883","C.I. PARDO CARRIZOSA NAVAS Y CIA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",175,8.42,8,1.75,3446.89,0.97,0,0,0,"8600503711","C.I. FLORES DE TIMANA LTDA."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",17787,1161,1096.5,4952.86,9833160.6,4754.86,0,0,0,"8600521271","AGRICOLA PAPAGAYO SA CI"
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",191950,9327,8781,35923,71830525.3,35090.09,0,0,0,"8600547626","ROSAS DE COLOMBIA LTDA C.I."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",68600,3795,3630,7369.45,14373689.47,5759.09,0,0,0,"8600550393","C.I. FLORES CONDOR DE COLOMBIA S.A."
801,3,249,"USA",3,"BOG",11,4,249,1,198,1,8,1,603110000,25,11,"U",10500,954,901,1961.25,3817651.58,1914.6,0,0,0,"8600664419","C.I. FLORES DE SUESCA S.A."
