"FECH","ADUANA","PAIS","CODPAI","CODSALI1","CODSAL","DEPTO2","VIA4","BANDERA4","REGIMEN4","MODALI4","FORPAGO4","CERORI3","SISESP","POSARA","DEPTO4","UNIDAD4","CODUNI4","CANTIDA4","PBK","PNK","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
409,11,850,"VEN",3,"BOG",5,4,169,1,198,1,2,2,6115920000,5,19,"2U",8,0.47,0.42,16,40844.48,0,0,0,0
409,11,580,"PAN",11,"MDE",5,4,580,1,198,1,8,2,3304100000,5,33,"KG",0,72.8,65.03,1242,3170552.76,0,72.8,0,33.84
409,11,580,"PAN",11,"MDE",5,4,580,1,198,1,8,2,3304200000,5,33,"KG",0,61.82,55.22,1054.68,2692366.01,0,61.82,0,28.73
409,11,580,"PAN",11,"MDE",5,4,580,1,198,1,8,2,3304910000,5,33,"KG",0,198.7,177.49,3390.08,8654128.42,0,198.7,0,92.36
409,11,580,"PAN",11,"MDE",5,4,580,1,198,1,8,2,3304990000,5,33,"KG",0,11.68,10.43,199.2,508513.78,0,11.68,0,5.43
409,11,580,"PAN",11,"MDE",5,4,580,1,198,1,8,2,6404190000,5,19,"2U",343,84.72,76.72,1890.43,4825851.89,0,0,0,0
409,11,580,"PAN",11,"MDE",5,4,580,1,198,1,8,2,6403590000,5,19,"2U",45,43.86,41.4,1324.75,3381795.31,0,0,0,0
409,11,580,"PAN",11,"MDE",5,4,580,1,198,1,8,2,4202210000,5,11,"U",3,2.07,1.95,126.77,323615.92,0,0,0,0
409,11,580,"PAN",11,"MDE",5,4,580,1,198,1,8,2,4203100000,5,11,"U",14,24.47,23.1,1066.03,2721340.06,0,0,0,0
409,11,580,"PAN",11,"MDE",5,4,580,1,198,1,8,2,4819400000,5,11,"U",200,29.24,27.6,126,321650.28,0,0,0,0
409,11,580,"PAN",11,"MDE",5,4,580,1,198,1,8,1,6403990000,5,19,"2U",211,219.7,195.61,6214.33,15863817.34,5001.08,0,0,0
409,11,580,"PAN",11,"MDE",5,4,580,1,198,1,8,1,6403910000,5,19,"2U",39,40.3,35.88,1706.37,4355987.21,1464.57,0,0,0
409,11,850,"VEN",3,"BOG",5,4,169,1,198,1,2,2,7325990000,5,11,"U",211,880,595,7521.77,19201424.02,0,0,0,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,1,6205200000,5,11,"U",4020,1444.01,1425,35003.4,89355979.46,34204.75,0,0,0
409,11,611,"PRI",3,"BOG",5,4,169,1,198,1,8,2,6107110000,5,11,"U",684,33.68,32,991.8,2531847.2,0,0,0,0
409,11,611,"PRI",3,"BOG",5,4,169,1,198,1,8,2,6108210000,5,11,"U",3924,160,152,4708.8,12020530.46,0,0,0,0
409,11,611,"PRI",3,"BOG",5,4,169,1,198,1,8,2,6108220000,5,11,"U",2760,164.11,155.9,4830,12329927.4,0,0,0,0
409,11,611,"PRI",3,"BOG",5,4,169,1,198,1,8,2,6108320000,5,11,"U",444,44.21,42,1287.6,3286959.53,0,0,0,0
409,11,589,"PER",3,"BOG",5,4,169,1,198,1,2,1,3919100000,5,33,"KG",0,41,37,930.04,2374187.51,443.82,0,0,0
409,11,249,"USA",6,"CTG",5,1,23,1,198,1,8,1,6115920000,5,19,"2U",147186,9596.38,8284.09,91280.12,233018064.7,64545.77,0,0,0
409,11,249,"USA",6,"CTG",5,1,23,1,198,1,8,1,6115932000,5,19,"2U",175248,14006.94,13022,108298.16,276461376.9,84072.53,0,0,0
409,11,249,"USA",11,"MDE",5,4,169,1,198,1,8,2,6115920000,5,19,"2U",19718,502.23,424.58,15429,39386842.61,0,0,0,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,2,5810920000,5,33,"KG",0,99,90.35,3836.35,9793357.55,0,0,0,0
409,11,628,"GBR",3,"BOG",5,4,23,1,198,1,6,1,6115920000,5,19,"2U",53466,1274,1130.27,31787.45,81146366.61,13032.85,0,0,0
409,11,628,"GBR",3,"BOG",5,4,573,1,198,1,6,2,6109909000,5,11,"U",168,60,54.74,848.4,2165778.55,0,0,0,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,2,6203420000,5,11,"U",1024,180.51,161,3406.2,8695279.24,0,0,0,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,2,6201920000,5,11,"U",232,70.15,63,1294.56,3304726.88,0,0,0,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,2,6204520000,5,11,"U",420,110.17,99,2205,5628879.9,0,0,0,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,2,6117801000,5,11,"U",36,2.22,2.1,62.9,160569.86,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,5,401,1,8,2,8425429000,5,11,"U",3,2598,2169.48,26792.8,68396123.98,0,0,0,200
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,2,6103430000,5,11,"U",1393,257.32,230.12,4138.78,10565394.81,0,0.64,0.01,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,2,6104430000,5,11,"U",600,145.51,131,2154,5498688.12,0,0,0,0
409,11,580,"PAN",11,"MDE",5,4,169,1,198,1,8,2,5407719000,5,82,"M2",425,377.53,339.78,1350,3446253,0,0,0,0
409,11,580,"PAN",11,"MDE",5,4,169,1,198,1,8,2,5406100000,5,33,"KG",0,2.47,2.22,8.8,22464.46,0,0,0,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,2,6204630000,5,11,"U",65,23,20.7,438.75,1120032.23,0,0,0,0
409,11,249,"USA",11,"MDE",5,4,169,1,198,1,5,2,6301300000,5,11,"U",30,19,17.1,120,306333.6,0,0,0,0
409,11,249,"USA",11,"MDE",5,4,169,1,198,1,5,2,6304920000,5,11,"U",10,12.67,11.4,80,204222.4,0,0,0,0
409,11,249,"USA",11,"MDE",5,4,169,1,198,1,5,2,6306910000,5,11,"U",25,106.89,96.2,675,1723126.5,0,0,0,0
409,11,249,"USA",11,"MDE",5,4,169,1,198,1,5,2,6201920000,5,11,"U",330,207.44,186.7,1310,3344141.8,0,0,0,0
409,11,850,"VEN",3,"BOG",5,4,169,1,198,1,2,2,6104520000,5,11,"U",82,13.48,12.24,487.9,1245501.37,0,0,0,0
409,11,850,"VEN",3,"BOG",5,4,169,1,198,1,2,2,6106100000,5,11,"U",183,34.17,31.06,1237.34,3158656.8,0,0,0,0
409,11,850,"VEN",3,"BOG",5,4,169,1,198,1,2,2,6206400000,5,11,"U",84,25.23,22.94,914.16,2333649.37,0,0,0,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,2,6104630000,5,11,"U",1271,315.12,282.12,5764.61,14715781.12,0,2.61,0.11,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,4203300000,5,11,"U",1218,531.35,421.45,16463.42,42027489.31,0,0,0,0
409,11,493,"MEX",3,"BOG",5,4,493,1,198,1,3,2,9021210000,5,11,"U",11300,133,121.5,5085,12980886.3,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,1,6110309000,5,11,"U",30,7.34,6.72,237,605008.86,237,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,1,6111300000,5,11,"U",1608,225.42,206.29,7276.8,18576069.5,6634.77,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,1,6115920000,5,19,"2U",568,18.84,17.24,608,1552090.24,608,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,1,6201930000,5,11,"U",90,38.47,35.21,1242,3170552.76,1106.55,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,1,6203430000,5,11,"U",100,23.23,21.26,750,1914585,717.24,0,0,0
