"FECH","ADUANA","PAIS","CODPAI","CODSALI1","CODSAL","DEPTO2","VIA4","BANDERA4","REGIMEN4","MODALI4","FORPAGO4","CERORI3","SISESP","POSARA","DEPTO4","UNIDAD4","CODUNI4","CANTIDA4","PBK","PNK","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
402,6,647,"DOM",6,"CTG",25,1,221,1,198,1,8,1,6006320000,25,82,"M2",11055.66,2255,2212,8083.7,21971011.58,5658.59,900,0,0
402,6,493,"MEX",6,"CTG",25,1,434,1,198,1,8,1,3303000000,25,33,"KG",0,5418.91,4900.5,33842.17,91980987.52,16723.09,0,0,0
402,6,493,"MEX",6,"CTG",25,1,434,1,198,1,8,1,3304300000,25,33,"KG",0,1541.36,1373.62,4133.99,11235936.78,1747.82,0,0,0
402,6,493,"MEX",6,"CTG",25,1,434,1,198,1,8,1,3305900000,25,33,"KG",0,7057.78,6343.37,17736.58,48206960.25,5676.01,0,0,0
402,6,493,"MEX",6,"CTG",25,1,434,1,198,1,8,1,3401300000,25,33,"KG",0,507.95,450.88,5025.12,13657974.66,3593.94,0,0,0
402,6,301,"GRC",6,"CTG",25,1,43,1,198,1,8,2,4602100000,25,11,"U",59,51.99,46.98,881.71,2396434.88,0,0,0,156.31
402,6,301,"GRC",6,"CTG",25,1,43,1,198,1,8,2,6504000000,25,11,"U",241,212.37,191.92,1553.28,4221721.84,0,0,0,275.37
402,6,301,"GRC",6,"CTG",25,1,43,1,198,1,8,2,7117900000,25,33,"KG",0,366.58,331.28,3777.74,10267670.66,0,0,0,669.74
402,6,301,"GRC",6,"CTG",25,1,43,1,198,1,8,2,9602009000,25,11,"U",6,5.28,4.77,54.72,148725.68,0,0,0,9.7
402,6,301,"GRC",6,"CTG",25,1,43,1,198,1,8,2,9403500000,25,11,"U",6,52.8,47.7,437.95,1190321.82,0,0,0,77.64
402,6,301,"GRC",6,"CTG",25,1,43,1,198,1,8,2,9403600000,25,11,"U",1,199.18,180,109.49,297587.25,0,0,0,19.41
402,6,301,"GRC",6,"CTG",25,1,43,1,198,1,8,2,4420900000,25,11,"U",4,2.53,2.29,109.46,297505.71,0,0,0,19.41
402,6,301,"GRC",6,"CTG",25,1,43,1,198,1,8,2,6912000000,25,11,"U",406,257.51,232.71,1637.14,4449648.29,0,0,0,290.24
402,6,301,"GRC",6,"CTG",25,1,43,1,198,1,8,2,4205000000,25,11,"U",6,3.83,3.46,233.58,634856.43,0,0,0,41.41
402,6,301,"GRC",6,"CTG",25,1,43,1,198,1,8,2,9502100000,25,11,"U",374,237.21,214.37,627.06,1704311.46,0,0,0,111.17
402,6,301,"GRC",6,"CTG",25,1,43,1,198,1,8,2,4202220000,25,11,"U",13,8.24,7.45,482.8,1312221.43,0,0,0,85.59
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,1102200000,25,33,"KG",0,1085.52,996,627.48,1705452.99,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,1108190000,25,33,"KG",0,1634.82,1500,2205,5993057.7,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,713331900,25,33,"KG",0,653.93,600,1200,3261528,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,1104291000,25,33,"KG",0,435.95,400,92,250050.48,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,1104299000,25,33,"KG",0,217.98,200,46,125025.24,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,2007999100,25,33,"KG",0,1284.97,1179,1792.08,4870765.92,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,1701111000,25,33,"KG",0,1089.88,1000,560,1522046.4,0,0,0,0
